view_id,viewer_id,video_id,watch_minutes,view_date,completed
2547,5331,229,11.76,2023-10-21 07:18:00,0
2548,5594,112,11.47,2023-12-15 17:23:00,0
2549,5777,4,7.85,2023-01-31 15:00:00,0
2550,5633,157,32.52,2023-03-29 08:48:00,0
2551,5130,116,25.26,2023-05-14 22:11:00,0
2552,5496,150,87.0,2023-05-15 03:17:00,1
2553,5329,27,39.48,2023-04-05 15:52:00,0
2554,5014,270,58.48,2023-01-16 14:07:00,0
2555,5075,285,10.02,2023-04-02 01:20:00,0
2556,5689,150,3.4,2023-12-24 12:58:00,0
2557,5461,242,17.86,2023-04-23 10:38:00,0
2558,5229,27,15.1,2023-08-14 05:59:00,0
2559,5579,70,30.93,2023-01-08 20:19:00,0
2560,5194,96,28.01,2023-03-27 04:58:00,0
2561,5588,141,75.0,2023-12-20 09:12:00,1
2562,5718,147,11.54,2023-10-13 08:40:00,0
2563,5609,18,5.82,2023-06-07 06:23:00,0
2564,5075,38,46.4,2023-05-02 05:01:00,0
2565,5783,164,57.88,2023-10-15 18:17:00,0
2566,5000,121,5.88,2023-09-18 11:21:00,0
2567,5321,147,21.85,2023-05-25 19:31:00,0
2568,5405,118,33.48,2023-08-08 20:13:00,0
2569,5349,11,5.2,2023-01-12 12:30:00,0
2570,5038,225,29.0,2023-11-14 22:21:00,1
2571,5076,24,67.0,2023-08-02 20:29:00,1
2572,5190,23,60.24,2023-06-27 18:40:00,0
2573,5747,280,73.88,2023-08-01 10:11:00,0
2574,5485,188,17.43,2023-04-11 21:30:00,0
2575,5798,163,34.29,2023-05-01 13:27:00,0
2576,5366,128,2.42,2023-02-01 00:10:00,0
2577,5090,96,35.1,2023-04-19 20:16:00,0
2578,5473,173,25.3,2023-04-03 10:16:00,0
2579,5448,88,2.15,2023-05-01 01:36:00,0
2580,5109,179,83.0,2023-08-29 08:22:00,1
2581,5102,234,4.7,2023-01-10 12:16:00,0
2582,5751,195,36.59,2023-12-21 19:11:00,0
2583,5169,294,28.63,2023-01-09 02:13:00,0
2584,5365,213,4.09,2023-04-18 22:09:00,0
2585,5061,215,101.43,2023-10-24 17:36:00,1
2586,5248,172,23.3,2023-07-21 08:30:00,0
2587,5646,118,56.72,2023-10-05 20:37:00,0
2588,5770,245,115.0,2023-03-06 11:14:00,1
2589,5509,109,1.59,2023-07-13 20:19:00,0
2590,5754,238,5.44,2023-08-24 08:24:00,0
2591,5334,165,0.18,2023-12-12 19:43:00,0
2592,5725,295,20.0,2023-04-26 09:23:00,1
2593,5205,248,15.06,2023-02-04 15:33:00,0
2594,5635,85,9.47,2023-01-17 08:22:00,0
2595,5353,104,1.28,2023-01-02 10:31:00,0
2596,5681,45,0.12,2023-07-05 10:40:00,0
2597,5004,79,108.0,2023-11-13 13:34:00,1
2598,5492,194,22.98,2023-12-30 00:05:00,0
2599,5115,172,26.8,2023-08-03 00:18:00,0
2600,5117,271,12.11,2023-03-29 23:01:00,0
2601,5523,127,43.28,2023-12-15 18:53:00,0
2602,5201,65,27.07,2023-08-12 02:01:00,0
2603,5595,108,5.32,2023-02-04 05:46:00,0
2604,5011,195,49.54,2023-05-09 07:16:00,0
2605,5667,131,57.9,2023-08-19 03:39:00,0
2606,5594,86,3.42,2023-02-27 03:57:00,0
2607,5646,275,25.31,2023-12-20 22:05:00,0
2608,5471,225,6.97,2023-10-30 02:02:00,0
2609,5472,74,19.26,2023-11-01 02:25:00,0
2610,5463,169,44.13,2023-07-30 04:07:00,0
2611,5327,277,36.78,2023-07-29 15:15:00,0
2612,5414,131,12.13,2023-10-28 22:57:00,0
2613,5089,66,38.0,2023-08-04 22:41:00,1
2614,5364,177,0.92,2023-01-27 07:08:00,0
2615,5752,228,32.56,2023-06-19 14:14:00,0
2616,5695,53,5.89,2023-11-07 15:47:00,0
2617,5090,74,24.56,2023-05-26 10:39:00,0
2618,5440,18,35.67,2023-12-08 08:23:00,0
2619,5147,125,20.48,2023-09-21 14:46:00,0
2620,5242,204,3.87,2023-03-24 14:47:00,0
2621,5663,28,48.25,2023-04-07 14:20:00,1
2622,5474,201,35.63,2023-08-25 16:02:00,0
2623,5146,267,60.78,2023-05-16 23:48:00,0
2624,5554,237,6.32,2023-11-17 23:33:00,0
2625,5768,82,106.0,2023-01-09 15:57:00,1
2626,5079,57,0.68,2023-09-06 03:18:00,0
2627,5780,156,40.0,2023-07-19 22:40:00,1
2628,5392,234,8.15,2023-02-25 03:02:00,0
2629,5707,279,19.49,2023-06-28 22:02:00,0
2630,5447,140,3.62,2023-10-31 04:43:00,0
2631,5013,133,17.58,2023-09-20 21:46:00,0
2632,5762,44,113.0,2023-09-20 07:04:00,1
2633,5357,285,71.0,2023-11-17 19:50:00,1
2634,5448,281,10.62,2023-05-15 07:48:00,0
2635,5754,268,1.0,2023-01-31 05:41:00,0
2636,5491,25,67.0,2023-12-29 20:07:00,1
2637,5518,178,1.76,2023-12-06 02:43:00,0
2638,5333,173,16.18,2023-06-04 17:58:00,0
2639,5306,199,0.13,2023-08-03 16:42:00,0
2640,5635,105,16.54,2023-08-26 22:30:00,0
2641,5630,128,5.24,2023-05-29 20:01:00,0
2642,5532,18,35.0,2023-10-25 04:13:00,0
2643,5170,89,103.0,2023-09-27 16:16:00,1
2644,5468,79,23.19,2023-12-30 13:02:00,0
2645,5374,272,0.68,2023-03-24 00:27:00,0
2646,5699,47,24.22,2023-12-04 14:00:00,0
2647,5183,278,41.02,2023-03-22 07:11:00,0
2648,5784,268,0.31,2023-04-14 13:07:00,0
2649,5273,219,97.0,2023-04-02 19:47:00,1
2650,5615,57,6.48,2023-06-30 12:09:00,0
2651,5777,248,38.62,2023-06-13 17:23:00,1
2652,5223,268,2.51,2023-04-05 14:55:00,0
2653,5756,257,21.53,2023-12-09 10:22:00,0
2654,5616,163,110.0,2023-01-19 13:23:00,1
2655,5700,106,90.0,2023-11-20 15:51:00,1
2656,5464,200,5.18,2023-09-14 04:23:00,0
2657,5159,104,17.55,2023-07-06 17:59:00,0
2658,5486,211,23.46,2023-09-15 03:39:00,0
2659,5000,237,4.62,2023-01-09 18:54:00,0
2660,5763,156,1.43,2023-04-24 00:36:00,0
2661,5750,105,2.07,2023-06-24 21:00:00,0
2662,5674,160,11.23,2023-07-24 00:18:00,0
2663,5757,167,24.94,2023-12-02 00:48:00,0
2664,5488,25,45.0,2023-08-21 11:29:00,0
2665,5643,38,84.19,2023-08-30 17:17:00,0
2666,5157,13,1.77,2023-07-28 01:50:00,0
2667,5787,267,91.93,2023-03-21 15:28:00,0
2668,5779,13,5.24,2023-12-08 13:31:00,0
2669,5496,108,10.29,2023-10-21 23:42:00,0
2670,5569,53,3.92,2023-01-12 19:24:00,0
2671,5477,297,0.26,2023-06-13 18:24:00,0
2672,5535,149,20.5,2023-03-23 21:55:00,0
2673,5342,123,5.88,2023-09-05 21:20:00,0
2674,5258,118,42.54,2023-03-02 13:35:00,0
2675,5657,10,32.04,2023-01-01 02:47:00,0
2676,5447,273,2.38,2023-03-01 14:39:00,0
2677,5797,10,34.55,2023-04-03 03:21:00,0
2678,5640,145,13.22,2023-09-09 14:03:00,0
2679,5524,64,18.77,2023-09-05 05:19:00,0
2680,5486,115,18.42,2023-05-03 10:33:00,0
2681,5556,155,12.51,2023-12-11 06:20:00,0
2682,5315,288,77.0,2023-12-03 02:48:00,1
2683,5485,131,2.12,2023-05-11 17:14:00,0
2684,5772,200,30.43,2023-08-29 23:08:00,0
2685,5331,213,2.47,2023-08-17 17:16:00,0
2686,5052,59,21.32,2023-06-20 18:16:00,0
2687,5082,99,4.58,2023-04-14 17:32:00,0
2688,5307,193,1.41,2023-08-25 16:07:00,0
2689,5012,142,35.0,2023-01-10 21:19:00,1
2690,5694,139,1.1,2023-08-04 12:31:00,0
2691,5285,54,1.09,2023-01-19 03:30:00,0
2692,5207,202,26.34,2023-09-02 03:45:00,0
2693,5634,18,0.55,2023-02-15 11:49:00,0
2694,5153,224,2.91,2023-06-26 07:29:00,0
2695,5725,59,87.74,2023-03-13 08:52:00,0
2696,5399,71,3.94,2023-05-18 10:53:00,0
2697,5316,293,10.28,2023-03-08 06:32:00,0
2698,5140,152,13.37,2023-10-09 06:01:00,0
2699,5235,103,44.44,2023-12-03 22:19:00,0
2700,5519,181,103.76,2023-09-05 12:00:00,1
2701,5675,259,14.96,2023-04-19 04:12:00,0
2702,5322,109,17.0,2023-03-02 04:02:00,0
2703,5548,224,2.99,2023-01-11 22:17:00,0
2704,5283,153,70.51,2023-11-25 00:42:00,0
2705,5379,250,1.2,2023-12-26 00:48:00,0
2706,5657,59,8.22,2023-09-30 18:57:00,0
2707,5063,284,5.06,2023-02-13 02:25:00,0
2708,5408,83,0.55,2023-11-01 01:56:00,0
2709,5081,5,10.07,2023-12-26 17:02:00,0
2710,5186,160,11.36,2023-03-12 09:04:00,0
2711,5046,125,37.39,2023-10-27 19:43:00,0
2712,5421,130,9.48,2023-02-22 22:37:00,0
2713,5186,10,32.33,2023-11-30 19:33:00,0
2714,5304,15,43.15,2023-12-24 23:08:00,0
2715,5507,27,56.0,2023-07-11 07:58:00,1
2716,5010,279,0.59,2023-01-16 02:16:00,0
2717,5578,51,67.0,2023-11-26 19:55:00,1
2718,5546,265,88.99,2023-08-11 15:10:00,0
2719,5776,206,8.04,2023-08-30 08:00:00,0
2720,5479,114,3.28,2023-08-22 04:36:00,0
2721,5523,47,1.56,2023-10-22 07:54:00,0
2722,5365,14,2.68,2023-02-28 23:42:00,0
2723,5364,5,23.29,2023-03-26 14:39:00,0
2724,5500,40,24.48,2023-08-28 11:34:00,0
2725,5389,75,14.0,2023-12-03 08:31:00,1
2726,5463,37,35.16,2023-07-27 00:57:00,0
2727,5160,14,15.96,2023-03-06 18:40:00,0
2728,5540,178,39.78,2023-10-03 22:37:00,0
2729,5711,190,23.52,2023-02-25 15:11:00,0
2730,5240,46,116.0,2023-01-20 21:33:00,1
2731,5780,156,40.0,2023-09-19 17:30:00,1
2732,5724,103,102.0,2023-10-21 15:06:00,1
2733,5003,216,5.06,2023-01-30 01:25:00,0
2734,5302,72,22.58,2023-11-02 17:34:00,0
2735,5497,41,78.0,2023-12-18 21:33:00,0
2736,5338,175,73.0,2023-03-01 22:46:00,1
2737,5792,55,76.87,2023-08-22 15:16:00,0
2738,5635,130,19.06,2023-04-08 22:06:00,0
2739,5445,64,42.64,2023-07-05 04:57:00,0
2740,5546,124,8.18,2023-02-02 14:02:00,0
2741,5333,120,8.5,2023-04-16 06:34:00,0
2742,5479,137,48.0,2023-10-02 18:43:00,1
2743,5657,242,23.0,2023-06-20 21:14:00,1
2744,5551,291,1.36,2023-02-22 09:46:00,0
2745,5377,38,31.79,2023-12-22 02:30:00,0
2746,5229,91,16.69,2023-04-02 15:25:00,0
2747,5533,17,100.0,2023-02-01 06:26:00,1
2748,5393,133,29.0,2023-08-13 05:03:00,1
2749,5728,162,1.17,2023-04-17 22:24:00,0
2750,5060,177,9.91,2023-04-06 05:54:00,0
2751,5114,137,33.36,2023-05-31 18:58:00,0
2752,5793,165,9.0,2023-05-01 10:48:00,1
2753,5313,222,37.0,2023-02-24 12:55:00,1
2754,5290,241,0.44,2023-12-23 20:50:00,0
2755,5572,53,5.96,2023-11-11 20:23:00,0
2756,5622,298,28.54,2023-10-25 15:35:00,0
2757,5312,207,16.3,2023-04-06 09:40:00,0
2758,5579,242,9.57,2023-12-30 23:54:00,0
2759,5140,119,15.17,2023-08-13 16:37:00,0
2760,5199,96,26.21,2023-06-19 08:05:00,0
2761,5532,220,88.0,2023-09-26 06:12:00,1
2762,5664,73,0.62,2023-03-17 22:43:00,0
2763,5630,222,37.0,2023-04-29 07:33:00,1
2764,5047,28,18.54,2023-03-19 11:25:00,0
2765,5258,78,85.0,2023-02-28 15:11:00,1
2766,5142,152,3.77,2023-02-25 23:51:00,0
2767,5075,64,1.17,2023-01-11 02:43:00,0
2768,5416,273,51.01,2023-10-01 02:16:00,0
2769,5532,42,5.78,2023-07-25 03:39:00,0
2770,5762,71,3.06,2023-07-31 04:20:00,0
2771,5013,217,0.04,2023-03-11 11:43:00,0
2772,5041,198,70.0,2023-11-25 02:33:00,1
2773,5570,66,0.69,2023-08-22 03:57:00,0
2774,5676,166,3.46,2023-10-03 21:29:00,0
2775,5313,56,0.35,2023-03-31 11:41:00,0
2776,5241,245,13.68,2023-11-14 09:02:00,0
2777,5572,5,4.74,2023-10-20 21:16:00,0
2778,5002,22,31.58,2023-06-07 07:35:00,0
2779,5129,41,25.97,2023-02-20 13:47:00,0
2780,5142,162,3.45,2023-11-28 18:59:00,0
2781,5189,275,2.49,2023-11-01 22:11:00,0
2782,5075,206,37.82,2023-03-25 13:21:00,0
2783,5147,133,17.48,2023-12-09 16:02:00,0
2784,5586,122,23.61,2023-11-28 12:04:00,0
2785,5411,283,77.0,2023-02-07 15:25:00,1
2786,5012,134,3.22,2023-11-23 21:56:00,0
2787,5399,203,28.75,2023-03-25 11:50:00,0
2788,5255,290,34.43,2023-12-09 15:43:00,0
2789,5377,159,2.6,2023-05-05 18:08:00,0
2790,5795,171,32.73,2023-08-11 10:39:00,0
2791,5233,118,77.16,2023-07-31 18:36:00,0
2792,5499,214,1.77,2023-06-22 16:12:00,0
2793,5580,207,39.19,2023-03-07 08:41:00,0
2794,5040,167,0.04,2023-08-22 04:08:00,0
2795,5756,1,2.6,2023-11-08 04:24:00,0
2796,5606,245,115.0,2023-03-30 12:47:00,1
2797,5345,113,51.27,2023-10-19 03:10:00,0
2798,5362,152,117.0,2023-02-04 02:03:00,1
2799,5679,81,8.14,2023-03-12 08:30:00,0
2800,5024,229,38.51,2023-05-05 16:22:00,0
2801,5490,2,22.09,2023-03-31 15:04:00,0
2802,5431,200,0.3,2023-12-18 18:33:00,0
2803,5705,177,17.0,2023-02-07 06:04:00,1
2804,5056,297,3.22,2023-11-15 14:09:00,0
2805,5192,78,7.1,2023-06-15 14:52:00,0
2806,5242,187,18.77,2023-03-19 12:52:00,0
2807,5172,202,31.87,2023-09-10 02:22:00,0
2808,5491,130,38.66,2023-07-22 13:23:00,0
2809,5721,238,1.11,2023-09-02 12:47:00,0
2810,5109,151,19.8,2023-02-13 08:37:00,0
2811,5035,143,33.91,2023-05-14 02:36:00,0
2812,5701,5,2.78,2023-04-23 14:41:00,0
2813,5020,37,12.84,2023-04-04 16:05:00,0
2814,5114,123,28.6,2023-11-29 09:26:00,0
2815,5426,186,0.35,2023-02-19 21:51:00,0
2816,5620,4,25.83,2023-06-13 12:28:00,0
2817,5412,2,40.71,2023-08-03 09:10:00,0
2818,5258,41,2.01,2023-10-03 06:39:00,0
2819,5414,20,7.93,2023-05-27 06:41:00,0
2820,5435,77,5.14,2023-01-23 22:37:00,0
2821,5772,220,7.49,2023-09-28 09:55:00,0
2822,5453,121,27.0,2023-06-26 02:21:00,1
2823,5359,147,5.86,2023-11-24 18:15:00,0
2824,5487,68,35.0,2023-02-27 02:41:00,0
2825,5588,66,22.42,2023-03-31 08:31:00,0
2826,5463,139,15.73,2023-05-28 17:11:00,0
2827,5404,293,26.8,2023-03-05 19:28:00,0
2828,5242,253,46.0,2023-02-18 05:01:00,1
2829,5001,210,24.81,2023-04-11 03:31:00,0
2830,5007,23,59.54,2023-10-19 03:31:00,0
2831,5569,287,16.93,2023-01-31 02:47:00,0
2832,5521,242,11.12,2023-05-21 23:50:00,0
2833,5561,10,4.81,2023-08-21 08:23:00,0
2834,5735,153,105.85,2023-08-18 08:54:00,1
2835,5028,127,1.93,2023-06-03 16:50:00,0
2836,5224,39,4.1,2023-03-23 03:50:00,0
2837,5671,88,4.29,2023-08-18 04:06:00,0
2838,5766,217,5.39,2023-08-25 10:25:00,0
2839,5006,58,53.64,2023-02-25 20:44:00,0
2840,5619,103,6.71,2023-10-30 04:07:00,0
2841,5062,78,85.0,2023-07-15 23:28:00,1
2842,5010,259,3.67,2023-03-22 20:30:00,0
2843,5546,128,0.25,2023-08-11 03:24:00,0
2844,5535,148,49.52,2023-01-05 07:29:00,0
2845,5060,219,21.92,2023-04-11 11:16:00,0
2846,5452,292,28.03,2023-08-25 20:52:00,0
2847,5592,184,13.11,2023-11-11 18:39:00,0
2848,5553,30,58.0,2023-10-23 10:14:00,1
2849,5262,2,0.67,2023-10-04 08:15:00,0
2850,5480,117,13.9,2023-12-30 21:34:00,0
2851,5204,296,13.46,2023-09-21 01:55:00,0
2852,5643,74,29.0,2023-09-06 05:03:00,1
2853,5249,76,4.37,2023-01-16 15:46:00,0
2854,5011,205,57.49,2023-01-12 08:55:00,0
2855,5547,151,23.46,2023-12-23 20:54:00,0
2856,5214,289,1.04,2023-02-14 00:51:00,0
2857,5362,221,54.0,2023-11-27 18:28:00,1
2858,5761,268,0.92,2023-11-22 13:07:00,0
2859,5438,159,54.0,2023-11-23 07:02:00,1
2860,5606,165,7.28,2023-02-27 03:04:00,0
2861,5177,262,2.04,2023-08-22 01:49:00,0
2862,5160,222,0.38,2023-01-10 21:23:00,0
2863,5261,39,18.0,2023-07-09 13:00:00,1
2864,5001,7,6.0,2023-05-01 15:11:00,1
2865,5090,62,40.03,2023-03-21 02:07:00,0
2866,5173,24,23.4,2023-03-14 02:47:00,0
2867,5329,14,43.0,2023-12-14 22:13:00,1
2868,5791,9,9.46,2023-04-26 14:01:00,0
2869,5611,177,7.41,2023-09-13 18:49:00,0
2870,5372,75,0.33,2023-04-30 18:07:00,0
2871,5173,39,2.03,2023-08-25 02:34:00,0
2872,5661,107,57.0,2023-09-05 18:58:00,1
2873,5201,209,59.0,2023-11-28 12:37:00,1
2874,5510,16,18.28,2023-12-20 00:34:00,0
2875,5791,1,21.0,2023-01-24 13:09:00,1
2876,5674,267,108.0,2023-09-05 14:09:00,1
2877,5644,296,17.0,2023-01-09 11:36:00,1
2878,5725,69,9.56,2023-06-01 00:10:00,0
2879,5279,131,76.0,2023-02-19 23:01:00,1
2880,5489,87,0.58,2023-07-23 03:52:00,0
2881,5278,208,21.43,2023-11-14 06:10:00,0
2882,5155,89,31.03,2023-06-24 07:56:00,0
2883,5750,249,16.29,2023-03-27 04:48:00,0
2884,5713,224,18.0,2023-09-06 14:55:00,1
2885,5753,275,91.0,2023-06-18 01:05:00,1
2886,5515,62,70.65,2023-03-03 18:22:00,0
2887,5208,86,2.64,2023-02-04 04:09:00,0
2888,5303,241,2.66,2023-06-16 13:31:00,0
2889,5555,30,6.66,2023-06-09 16:36:00,0
2890,5163,260,3.82,2023-07-09 15:44:00,0
2891,5120,170,38.05,2023-09-21 00:39:00,0
2892,5367,144,15.42,2023-11-25 04:34:00,0
2893,5519,95,30.7,2023-10-25 00:48:00,0
2894,5761,101,38.71,2023-10-18 11:55:00,0
2895,5009,15,110.0,2023-06-15 06:26:00,1
2896,5046,64,8.06,2023-02-04 14:26:00,0
2897,5305,26,13.34,2023-03-18 12:49:00,0
2898,5123,107,14.72,2023-03-16 23:48:00,0
2899,5128,260,110.0,2023-02-12 18:21:00,1
2900,5634,297,0.73,2023-01-08 11:47:00,0
2901,5478,130,6.19,2023-03-05 14:36:00,0
2902,5445,248,30.35,2023-08-25 19:51:00,0
2903,5270,67,2.44,2023-03-24 23:15:00,0
2904,5067,258,18.7,2023-07-22 22:17:00,0
2905,5128,277,5.26,2023-12-03 05:50:00,0
2906,5221,66,38.0,2023-04-15 12:58:00,1
2907,5534,43,2.35,2023-09-06 04:42:00,0
2908,5010,139,14.81,2023-07-20 02:41:00,0
2909,5506,201,31.4,2023-01-21 21:44:00,0
2910,5036,255,119.0,2023-01-25 23:02:00,1
2911,5420,54,4.26,2023-07-13 14:08:00,0
2912,5025,50,26.64,2023-04-14 20:51:00,1
2913,5554,194,28.0,2023-11-09 13:39:00,0
2914,5644,36,19.25,2023-09-09 13:09:00,0
2915,5565,113,37.56,2023-04-12 06:32:00,0
2916,5097,48,58.24,2023-12-17 14:01:00,0
2917,5248,117,44.37,2023-10-16 23:52:00,0
2918,5535,30,1.49,2023-04-11 14:30:00,0
2919,5012,153,101.55,2023-03-08 23:57:00,0
2920,5061,124,25.33,2023-05-20 03:27:00,0
2921,5790,60,32.94,2023-04-10 21:05:00,0
2922,5071,228,18.24,2023-03-10 01:54:00,0
2923,5332,179,4.41,2023-11-16 00:25:00,0
2924,5028,53,11.0,2023-01-29 10:51:00,1
2925,5503,258,7.86,2023-08-11 11:07:00,0
2926,5652,170,23.85,2023-09-26 07:00:00,0
2927,5061,145,19.0,2023-04-22 07:10:00,1
2928,5098,94,20.61,2023-10-16 16:11:00,0
2929,5164,249,5.07,2023-03-16 23:52:00,0
2930,5770,195,3.65,2023-09-05 01:57:00,0
2931,5532,229,89.08,2023-10-26 05:43:00,0
2932,5355,157,39.74,2023-06-07 06:27:00,0
2933,5713,289,21.0,2023-04-30 21:46:00,1
2934,5032,196,0.41,2023-06-29 22:23:00,0
2935,5536,3,37.94,2023-08-01 11:23:00,0
2936,5741,113,2.58,2023-08-24 07:29:00,0
2937,5533,93,47.0,2023-03-31 17:59:00,1
2938,5386,109,7.19,2023-05-10 19:20:00,0
2939,5211,162,2.12,2023-10-05 09:34:00,0
2940,5224,60,5.08,2023-01-25 02:14:00,0
2941,5558,287,13.87,2023-04-30 00:42:00,0
2942,5021,176,64.56,2023-02-13 07:10:00,0
2943,5180,135,42.9,2023-06-17 22:26:00,0
2944,5537,272,21.28,2023-11-04 07:27:00,0
2945,5499,49,8.13,2023-04-11 14:12:00,0
2946,5675,93,27.8,2023-06-17 14:37:00,0
2947,5354,290,21.71,2023-12-16 20:10:00,0
2948,5438,14,43.0,2023-01-31 21:42:00,1
2949,5223,10,50.0,2023-04-14 04:53:00,1
2950,5228,157,6.04,2023-03-15 02:15:00,0
2951,5481,224,2.83,2023-12-03 15:09:00,0
2952,5003,64,81.0,2023-05-17 11:29:00,1
2953,5652,45,10.01,2023-11-09 08:51:00,0
2954,5720,297,1.82,2023-10-06 10:54:00,0
2955,5129,224,10.98,2023-08-12 07:22:00,0
2956,5687,197,10.0,2023-03-26 10:15:00,1
2957,5639,245,53.25,2023-09-10 09:23:00,0
2958,5489,152,117.0,2023-01-16 21:32:00,1
2959,5319,153,49.88,2023-07-15 08:41:00,0
2960,5512,178,3.03,2023-08-08 02:34:00,0
2961,5332,214,8.0,2023-03-19 18:38:00,1
2962,5533,9,18.64,2023-12-14 11:45:00,0
2963,5695,92,14.87,2023-08-12 11:09:00,0
2964,5229,265,94.0,2023-08-21 12:15:00,1
2965,5546,21,7.58,2023-04-13 02:43:00,0
2966,5727,186,2.97,2023-02-01 06:59:00,0
2967,5386,185,11.39,2023-10-29 14:50:00,0
2968,5174,36,13.89,2023-06-19 17:38:00,0
2969,5306,34,2.09,2023-05-16 20:09:00,0
2970,5101,48,83.47,2023-02-08 04:01:00,0
2971,5565,228,15.25,2023-02-18 17:40:00,0
2972,5350,90,46.66,2023-10-20 01:47:00,0
2973,5346,196,30.0,2023-02-06 22:04:00,0
2974,5425,168,34.63,2023-05-03 15:27:00,0
2975,5256,178,8.97,2023-06-07 13:55:00,0
2976,5125,83,3.25,2023-03-25 09:52:00,0
2977,5758,115,4.15,2023-01-14 05:08:00,0
2978,5473,20,18.86,2023-06-18 20:52:00,1
2979,5365,253,5.49,2023-06-12 23:23:00,0
2980,5447,241,11.0,2023-12-20 23:11:00,1
2981,5082,176,109.0,2023-05-20 01:19:00,1
2982,5049,106,41.71,2023-01-23 05:02:00,0
2983,5554,40,118.0,2023-07-05 15:07:00,1
2984,5215,92,20.48,2023-09-19 10:12:00,0
2985,5020,71,18.83,2023-01-21 12:31:00,0
2986,5436,178,23.43,2023-06-29 00:52:00,0
2987,5509,143,91.0,2023-02-25 04:51:00,1
2988,5309,99,27.61,2023-04-07 04:25:00,0
2989,5716,123,5.21,2023-05-01 03:22:00,0
2990,5421,234,25.54,2023-07-24 04:24:00,0
2991,5050,87,2.73,2023-03-13 03:50:00,0
2992,5690,103,1.95,2023-08-11 18:53:00,0
2993,5215,246,2.4,2023-12-04 15:56:00,0
2994,5785,41,67.0,2023-07-02 17:07:00,0
2995,5614,234,18.82,2023-02-16 21:51:00,0
2996,5087,125,82.53,2023-01-30 09:41:00,0
2997,5694,161,72.59,2023-02-24 22:39:00,0
2998,5646,244,2.51,2023-05-13 12:52:00,0
2999,5094,279,23.14,2023-06-28 21:23:00,0
3000,5765,102,0.06,2023-03-21 22:50:00,0
3001,5578,70,34.03,2023-11-20 20:58:00,0
3002,5050,133,1.72,2023-09-03 23:19:00,0
3003,5147,243,84.85,2023-08-28 08:25:00,0
3004,5689,159,34.56,2023-04-21 10:19:00,0
3005,5448,55,82.0,2023-03-26 18:09:00,1
3006,5420,290,9.16,2023-10-10 14:22:00,0
3007,5073,250,3.13,2023-04-13 01:16:00,0
3008,5680,78,6.34,2023-02-08 01:20:00,0
3009,5173,166,2.86,2023-06-11 04:41:00,0
3010,5194,168,34.77,2023-05-26 13:38:00,0
3011,5748,192,34.0,2023-01-30 04:13:00,1
3012,5391,26,18.89,2023-07-21 20:27:00,0
3013,5358,263,5.25,2023-07-12 20:55:00,0
3014,5774,35,75.0,2023-08-17 06:41:00,1
3015,5077,138,17.64,2023-09-05 18:40:00,0
3016,5618,69,1.03,2023-03-13 09:54:00,0
3017,5090,119,24.63,2023-07-26 00:35:00,0
3018,5737,264,6.04,2023-12-28 20:35:00,0
3019,5481,225,0.98,2023-01-02 06:24:00,0
3020,5676,109,30.78,2023-05-13 12:50:00,0
3021,5313,226,48.31,2023-08-06 00:34:00,0
3022,5460,179,21.74,2023-07-29 23:36:00,0
3023,5122,85,30.0,2023-11-19 23:45:00,0
3024,5659,9,12.25,2023-09-23 00:52:00,0
3025,5134,125,13.44,2023-12-19 08:27:00,0
3026,5585,28,33.52,2023-07-14 09:52:00,0
3027,5345,158,57.41,2023-11-30 01:52:00,0
3028,5224,14,9.68,2023-06-29 23:40:00,0
3029,5297,273,0.66,2023-05-20 22:51:00,0
3030,5571,221,49.43,2023-09-20 20:37:00,0
3031,5261,130,10.75,2023-02-05 05:39:00,0
3032,5099,117,6.53,2023-02-25 05:42:00,0
3033,5692,150,31.81,2023-06-19 08:21:00,0
3034,5097,257,72.22,2023-08-02 02:15:00,0
3035,5315,234,13.0,2023-09-01 08:40:00,0
3036,5421,246,24.21,2023-05-02 19:06:00,0
3037,5474,247,12.36,2023-06-25 20:50:00,0
3038,5394,186,0.07,2023-11-10 01:51:00,0
3039,5022,173,34.27,2023-05-07 16:07:00,0
3040,5480,38,8.02,2023-09-23 14:38:00,0
3041,5417,211,54.06,2023-02-20 03:09:00,0
3042,5419,190,74.0,2023-04-03 13:36:00,1
3043,5199,52,3.39,2023-01-26 06:01:00,0
3044,5159,22,8.34,2023-05-23 03:03:00,0
3045,5110,272,53.46,2023-11-05 16:43:00,1
3046,5124,295,20.0,2023-04-05 23:55:00,1
3047,5091,216,29.27,2023-06-01 06:56:00,0
3048,5773,184,21.12,2023-05-09 00:52:00,0
3049,5367,292,54.5,2023-03-18 11:50:00,0
3050,5595,159,14.39,2023-03-06 17:06:00,0
3051,5540,103,100.53,2023-06-02 01:39:00,1
3052,5628,63,20.42,2023-06-19 23:35:00,0
3053,5229,221,10.13,2023-10-25 19:12:00,0
3054,5164,280,43.5,2023-09-20 22:19:00,0
3055,5742,206,2.91,2023-09-08 19:53:00,0
3056,5192,245,14.87,2023-11-11 12:32:00,0
3057,5186,270,2.13,2023-07-19 21:13:00,0
3058,5655,97,84.0,2023-09-12 00:45:00,1
3059,5088,2,61.0,2023-03-03 12:35:00,1
3060,5495,169,101.0,2023-02-02 13:58:00,1
3061,5154,117,7.45,2023-01-01 19:14:00,0
3062,5421,150,28.31,2023-06-09 03:44:00,0
3063,5639,108,1.09,2023-12-11 08:49:00,0
