edad,meses_inscrito,visitas_mes,gasto_mensual,clases_dirigidas,uso_piscina,indice_fitness
32,13,3,31.020575667037406,15,10,19.051836002265063
28,53,22,49.13540995879475,10,12,72.68646931599295
25,8,11,40.04424305685104,12,7,65.35072354391458
43,40,20,36.060889540236396,0,0,73.50248370243588
68,4,19,43.91122184396571,1,12,51.29212906630611
62,47,9,42.678748819068716,1,11,62.138658444264124
61,31,10,29.101126413107085,4,10,41.9321584413969
22,28,2,85.62692377079688,3,0,40.10393403029478
23,11,1,57.118063717082954,11,6,49.32796778942372
43,43,16,48.665853687631724,2,2,73.43613844438259
21,1,18,46.348201668764595,19,13,49.504518523454244
36,49,23,63.035229294328445,9,10,53.91828147385038
37,47,17,76.1335554346424,19,6,59.84889643759662
50,52,6,55.27628058018862,17,8,55.50685396380782
37,38,14,46.81789057176481,9,2,75.28674473246642
66,24,23,67.08966107966425,0,2,40.03863495824524
29,54,15,47.13538864403792,5,1,56.994856682903475
64,57,14,51.52972214437652,10,9,64.48455547134638
18,47,24,60.015163800477566,1,0,22.15441198448014
43,31,22,39.2028129318861,6,8,60.32098872744664
31,41,3,15.0,19,5,81.8404850902493
55,46,24,38.47379662004972,17,5,47.99018382682939
54,50,23,56.59501394069079,18,7,33.29916678328838
28,26,19,55.53826346577268,3,10,64.34066595096927
53,49,12,65.14005164118902,12,4,58.58974553407031
30,50,2,39.047534491957315,17,8,85.44893450526808
60,5,3,68.71387864420146,19,14,63.75335906597529
20,20,18,47.776017456779414,12,10,36.12905807034101
50,52,1,54.066197438455205,18,4,35.22503593342029
23,41,20,58.554191374414586,16,1,72.19638179308997
67,11,21,24.27501559659454,0,5,62.13823650716644
27,56,6,29.926542110596127,5,14,53.83561128906686
22,54,5,29.428642243991312,18,8,58.44776408941115
40,33,1,61.08325777273229,19,2,63.83871775961746
27,50,19,40.418150823911574,0,9,62.45639851688353
61,38,1,75.41372959987078,7,3,24.89045714553714
19,27,21,45.05063962338389,16,9,79.33394030341563
30,34,21,22.92939227877748,14,10,80.67221465970584
57,15,16,34.91373733942224,17,7,91.20256812270588
19,32,12,46.760645448289914,6,5,86.85211111088833
37,58,22,52.72784796290219,15,12,83.4509153472836
18,21,8,30.227434078764396,6,6,49.2702771710872
54,46,16,53.527211577094064,16,6,61.027389549740604
26,5,1,57.53314135568935,3,3,78.33997583272738
34,6,4,35.385786006670045,11,14,18.984955291796155
26,38,10,74.53735818088721,12,11,50.62642336054628
28,22,11,37.01011464974165,3,5,20.892581058145105
32,18,17,30.00182888676685,0,11,60.605632680762255
41,14,23,22.06166227910189,0,8,80.31615879684762
55,10,7,63.309610480382446,6,2,55.37596629118958
52,46,12,45.34324316018854,8,7,43.61553580731399
47,13,21,37.810710158034155,0,6,60.66330026800357
48,31,7,22.88792346852259,15,3,63.24922330365286
66,30,12,39.16123614649555,17,9,64.658936588904
22,3,15,80.72168081514167,14,12,30.70120993793822
61,30,2,15.0,5,2,59.86970787751823
67,6,14,35.52512398451175,1,13,58.68336213287492
31,29,13,71.89175955063315,8,6,73.96590002101266
28,8,4,63.73459570604284,3,9,53.48782932750266
26,44,14,36.440614975780775,12,8,94.4844820968993
51,45,14,48.053926454029586,10,11,56.646704986621025
29,43,16,51.94406107041614,12,9,45.43840193260169
52,44,7,47.00757872710901,10,2,34.937696212542676
52,33,19,71.76675314413764,18,14,44.72286398282843
18,17,2,50.0963130818693,7,9,39.020284815771554
57,48,10,62.03274436444556,6,8,51.87958075800681
39,11,18,47.72398153643423,15,12,88.73452973639891
46,13,17,15.0,2,7,25.813821876493254
25,50,5,27.113808699652747,16,11,27.21832487640554
28,11,12,30.22683226040963,17,2,50.3072898187607
58,31,6,41.26071214085991,14,14,27.7415489929501
54,28,22,76.17621358521586,16,7,35.3612698757834
31,44,9,50.43617194313177,10,11,61.78319771221008
47,6,20,43.41317846902852,4,3,53.94792415575324
52,41,1,63.57836994233472,15,5,63.77019231118997
38,16,22,23.221744867473774,14,11,66.82116040523258
54,4,15,37.65457244777642,9,9,81.8518785435169
22,35,21,35.44007019089939,13,1,62.58066744224291
36,48,6,50.97062339202207,1,7,79.09961965079586
31,56,19,58.43754438530951,15,12,57.14149006597578
43,59,18,52.07228328040844,18,8,62.80860123893477
21,26,6,52.30974724828368,7,6,62.55041159607399
42,57,13,39.58336321173081,14,7,60.69116002044688
62,12,1,49.811397871742095,9,6,59.11350957882884
59,11,23,32.40243193829415,4,10,91.41967537817322
42,37,23,55.11208402511699,19,9,68.96192424992017
35,25,13,37.49095493005019,15,3,46.05225153551971
57,18,7,28.17735659549439,11,0,100.0
25,19,15,45.567291537481275,12,2,47.45893855399643
56,23,12,16.30325753482968,8,6,54.89542722449514
57,55,1,67.1155510799401,16,10,38.38738513609292
31,38,15,56.956484953675485,19,10,69.34225063256136
49,54,4,50.05454775371704,11,6,88.80471072358623
68,18,13,20.644728819078747,4,10,25.176691695020846
55,26,23,34.49714725389878,11,12,49.45258161105417
50,6,5,45.60837652307778,0,2,77.33227338355846
40,4,2,41.053428434621885,19,0,33.81365371802974
32,44,23,19.67152551828791,15,9,66.48764510964023
50,51,1,25.25356491695788,11,8,28.971186485132776
42,29,16,40.753584046296325,8,11,63.158616348519836
34,59,23,25.750659021242512,12,5,56.55635108166566
50,34,6,65.57080985824892,16,12,100.0
64,17,23,52.418075391087484,16,12,69.88936346007516
19,43,16,32.94803836141453,3,11,11.551527217943544
31,43,14,62.5373224202357,13,6,53.5050759650249
57,53,3,59.51559883010534,18,0,71.48592155371168
57,16,15,49.33437534580379,6,0,46.736847855232476
68,2,3,44.40620649804069,2,3,45.86858840178523
56,34,23,40.522892876552405,0,6,46.845107753974794
68,55,2,36.90091938327515,11,13,65.94318706331649
23,8,1,24.948121211882196,14,10,29.894600474605856
23,13,9,67.92493132646999,10,14,43.769486803366334
20,42,9,37.19230171843175,9,10,75.6596029556139
24,8,23,45.42300914568499,1,7,45.25880960538194
68,30,7,31.346282155490716,3,9,44.061880838140944
25,32,3,41.10824225086005,16,8,27.4728675099586
59,36,18,87.76166135804613,16,0,67.91827844082076
69,47,11,34.11003144382159,7,3,63.508788145299484
32,30,7,66.72893661812327,13,3,74.4472884113461
64,1,9,44.582917242691515,3,2,52.74133353676176
46,43,1,55.19907695241969,5,6,61.31564207359186
50,39,14,63.66870383094378,18,0,61.14738993834031
69,17,20,49.08401076608996,3,8,26.500237764367476
47,59,6,39.72439265429565,2,12,100.0
56,20,7,42.20863532576341,19,7,74.56116940757583
44,24,10,42.71357277530493,5,1,56.579997455046396
53,50,7,72.96555835373118,6,1,50.51568898789632
46,22,2,22.73811334259414,13,7,81.47908597773227
55,29,4,18.439095633108106,11,10,56.91847431598584
50,22,21,19.43920624203349,15,13,73.27244783684141
54,44,17,31.591028496413657,19,14,43.439551841154326
44,9,1,55.50124615797543,7,0,37.491014031035895
50,37,10,56.421289386062966,1,12,51.76527504554742
21,10,19,35.88746037889939,12,6,55.211550616444974
39,36,15,44.572627085102404,7,8,63.4704327949359
19,37,10,28.255520473682477,19,11,84.33798138569595
27,28,19,29.64671568890448,15,14,77.24063704179873
22,28,12,53.69800258517318,3,2,81.36013526924188
27,42,24,60.71526091662596,15,6,40.34781133443741
50,43,16,37.84771763354786,19,5,49.10140979662391
55,21,9,69.52522681246205,5,14,74.35991143336848
30,24,15,59.484080231791644,3,6,79.29894938666078
48,42,17,68.87588778383326,15,6,69.83704053133171
64,40,14,40.48592896357623,12,9,43.74569292856655
53,2,18,67.81029368448968,4,0,34.16764199745004
62,55,2,77.69313959963662,14,13,59.65955289713921
41,8,4,38.81223699965971,7,2,37.16550399444482
69,48,18,42.687464424478705,6,9,64.21282203897974
32,27,7,30.784222463904015,13,0,80.01370480157036
46,22,13,27.836773557587584,6,4,58.78177847421987
25,37,15,28.01172988100558,6,2,28.883415476566896
22,27,23,32.82800802319061,17,0,44.81408321198839
46,57,22,49.12106968478357,9,1,72.29366538993023
64,29,1,33.462006908679726,17,9,64.47842849033574
21,3,11,48.66243831880302,13,4,66.07784800505797
29,44,10,48.97267726792428,9,10,90.37925717251488
62,13,5,37.94813409188432,6,2,61.98138396852135
19,45,16,44.06044343146042,6,5,61.35047524498512
44,10,11,37.0813141097053,6,8,72.13350796269172
48,36,21,40.33890340085322,4,5,31.536761919863487
68,9,6,32.86705538303678,0,1,46.09779518834513
68,54,9,46.261570346742246,13,1,40.23027721638011
53,56,13,35.99181201810251,17,14,68.09828089300488
53,55,24,27.509011860933068,12,12,36.61795340980594
43,27,8,53.90143333272806,7,12,66.26895817580156
60,34,14,54.40936801928195,7,7,50.66460637888459
44,51,24,61.67547803466161,9,10,47.876881790935535
22,1,1,29.634039380937324,16,7,73.23654407457033
37,32,17,37.786090399335194,5,5,28.356700356095892
28,25,24,48.45743107634584,14,9,45.22632307303575
27,29,5,37.469401847816094,14,6,100.0
57,7,2,53.56367975711733,15,0,92.0083702830905
55,49,24,52.46899331225904,7,14,18.71170093901435
23,3,9,52.18943034286599,18,11,44.84886544759279
25,20,4,66.89500849956397,19,8,56.256306807112665
40,20,17,54.66115611687674,14,4,26.77586168432423
64,53,17,47.308366672221396,2,8,95.36062053648463
43,30,21,42.096967701051945,5,1,55.59162445388687
63,35,18,43.14203837734776,7,13,51.2815670776194
60,35,16,29.0368476923989,15,7,62.621304794047035
29,49,8,18.51434719574968,14,6,62.302606246479215
43,39,11,51.95634191596596,12,10,37.91290985874876
30,27,21,63.35449406344598,19,13,81.30569490177577
57,26,21,40.048276150458946,14,3,58.240718783532024
35,14,18,68.80641238548895,17,2,81.17493117932284
42,17,23,42.35231350377794,12,3,43.48723263595486
50,18,24,15.693420283304864,7,3,19.0814060339191
64,45,10,58.77373880594404,13,9,83.74581819723724
57,52,13,37.81067644142782,10,9,69.80792933297245
60,29,17,60.13168016280021,5,7,78.36432270074599
29,20,18,25.8370877410254,0,12,79.59464221029091
61,53,10,51.18066243221475,1,12,55.385696221377664
53,27,16,32.99308374683531,12,3,47.66136295117055
65,18,20,48.021072998435336,0,13,53.16643963364826
21,4,5,56.49910041863034,3,4,66.02853141467381
22,1,13,53.016015019408286,1,1,60.540769096590786
54,50,18,46.04051749545139,19,12,18.416381178303986
25,1,17,24.323113406816656,15,3,52.63000932986699
59,58,9,55.95516270827648,2,6,83.27793866466358
66,26,14,60.471456569934,16,2,54.97375048724191
45,45,17,29.355044637651865,4,13,99.49081186418735
48,20,4,31.559561785410004,7,13,35.7792470254091
26,52,18,61.103360370493675,11,0,61.970627391252215
68,23,20,41.87337656146101,11,12,35.29317374871938
46,10,24,31.948299938916275,0,7,37.88848890975932
31,59,24,49.088316202789095,0,7,38.07445882248645
57,11,15,35.42213418068373,14,5,99.19359949524103
58,41,11,47.41563197108972,16,6,49.95711819215016
39,41,12,38.80189993730478,1,14,40.947232638808444
28,5,9,40.087337698791835,16,9,54.94583748449683
40,58,13,61.65596075786178,19,10,50.551712242840246
18,1,15,15.0,8,1,71.2290266536175
63,17,15,53.32126131652866,11,4,14.21459936849029
54,22,5,59.18176167399741,3,11,35.907717684672996
38,34,23,35.67008788233517,12,6,71.9301098794788
43,56,19,59.06648031544726,3,14,45.22742786737073
63,45,20,30.61464049738764,6,8,39.90097553240464
53,41,14,35.10024681504559,13,0,39.00597195386001
40,29,17,33.372494346134474,8,14,69.4728964681589
18,4,18,59.26938245403877,0,2,68.59930326174754
68,5,21,18.825784699982503,0,5,74.15240190787333
57,11,3,69.60220839038362,19,13,31.746040511783168
32,56,2,40.42592150829166,3,6,30.56356482919325
38,51,1,54.22368231236033,0,5,77.74699535895172
64,21,10,52.93061882045596,9,0,59.10247951719642
26,35,19,47.268476823097785,1,3,42.881086564035634
26,12,17,35.98970907783661,14,5,51.85682011347724
27,26,12,63.63558844391781,2,7,30.31334982046481
69,51,1,37.277231014183435,8,9,44.407912247453645
43,19,12,34.031270134186435,16,14,58.18429412183847
58,45,17,58.165654252852995,12,13,62.08943838062495
52,7,24,47.18624429305305,2,3,53.25138141027044
69,47,3,65.36732362674302,3,6,51.20589921509712
42,55,11,44.059993628167504,3,10,69.66513854249827
43,7,17,35.2368694095638,10,2,52.97247361850807
28,26,23,49.12115209535848,6,7,46.05769462469039
55,40,3,38.285742658688946,10,0,39.75405966400589
19,5,8,35.67116233041442,10,3,19.648109830341753
24,21,20,57.47832290483811,9,7,67.99837748152085
35,14,4,72.47332600912542,4,9,84.27169818093894
44,4,21,41.30307312122264,12,3,38.469790080647
51,23,22,30.37888220571104,11,1,29.5989269752312
44,42,7,42.69815475150272,9,1,42.54550661040945
34,20,14,52.72201844843885,6,3,60.81068226700165
60,15,14,48.862192927162056,18,14,44.89400138850311
61,50,4,62.91347541707568,18,12,44.546166153160186
68,52,16,54.9763475741355,18,3,53.34153359867531
41,45,24,28.448857978351366,11,14,57.01617661598539
42,29,22,37.60022474038837,19,1,62.365043250785554
24,8,1,24.287488200370117,14,6,49.09694297939434
69,41,17,62.17019018445282,4,14,48.74087586945402
23,48,10,15.121691020928989,13,5,16.560280824252303
41,19,22,25.750015040665314,11,10,73.7137124464678
50,48,16,37.322963009922404,10,2,60.047387146193685
66,39,16,53.45876104657225,4,7,85.2212758856526
46,46,8,37.17519879441523,15,7,65.22221478144193
60,28,7,39.52155879428262,17,0,53.52806799884405
39,46,6,39.8170819009095,11,2,25.279709532660423
43,57,16,47.59173933537369,4,4,22.324737152536514
45,27,20,26.692326970949974,15,1,75.96696450460172
67,4,16,30.792344279279295,11,11,66.23096927072467
38,58,7,70.21385548193837,1,11,84.30799871477348
66,15,9,51.035986457955175,5,4,73.6249667897439
24,35,14,56.411732577792684,3,10,47.57738551758178
34,37,11,45.87042797182825,12,9,10.0
37,1,14,42.8957962763589,9,2,67.09040434504708
58,3,7,51.856964191429206,16,14,34.67800486561953
66,47,1,55.914205255141994,13,8,51.313959264478235
37,24,13,57.69113512037578,14,10,63.242218889486864
39,27,20,43.1016066027099,7,0,42.38709042637575
45,40,3,59.33064834417482,17,3,38.49666307553083
57,36,20,15.0,2,9,48.85645467336348
66,34,4,58.38430514587682,16,5,14.07638458723683
24,29,11,38.59641064884297,6,14,34.326210565795634
18,24,2,53.300736694525455,12,8,34.0371731561911
49,24,14,35.26008411456205,15,2,50.283040258225356
30,42,12,25.099582048833337,4,14,36.056847474288595
47,4,17,50.09556046975001,3,2,44.68357802650985
40,3,12,22.47704215018201,9,14,46.10070766348221
68,34,12,39.004838576659395,12,11,97.55371320247643
36,57,1,32.81355463343771,9,4,70.39142496900881
49,49,13,42.37451192559785,13,6,52.59234939086635
47,23,14,56.958136793959085,11,13,63.98156343542263
46,53,24,37.65232071818264,0,4,73.41432076245351
66,56,2,49.718663211189174,19,10,60.75538899129872
62,52,12,56.09019057340632,19,7,34.32221597953757
46,23,21,35.89117423809319,6,4,52.25980890765383
47,45,16,36.10869706921346,8,6,35.48215314703721
33,5,4,65.53993353300316,7,5,48.41841653295892
57,31,8,43.80917040333139,12,13,51.82268617184032
36,53,2,52.63708189697812,13,9,76.05159274211195
35,41,10,52.52341638538836,11,12,39.11759658173997
18,57,9,27.03018590883033,7,1,37.515356616489754
31,57,23,33.586861857420075,17,2,40.66132403495713
68,54,15,50.630210453100304,15,10,42.819878483744375
64,6,13,15.0,10,10,48.636627138775246
67,37,23,41.83053574442363,15,3,61.5864666536746
19,57,17,32.020741914108264,13,4,39.29783868713939
45,10,16,61.6575921296498,2,8,57.29784419998316
66,40,2,50.19173179732424,1,5,57.54503629737873
67,7,20,62.868694460860155,2,0,66.07351643477001
47,39,20,44.41313049669971,3,2,50.784506994098
55,38,14,43.29166210849466,4,6,71.64169249901194
68,21,3,40.42605721380652,9,7,62.38062412272757
21,20,23,37.453959006673614,19,6,61.48359856764288
18,3,12,85.26984508583978,1,4,43.98624120395263
25,51,8,57.10754273689834,11,14,60.49126797319502
46,22,2,29.00717181094826,4,9,62.04575764943311
56,47,4,84.58963303743269,4,7,43.04821172188743
20,4,14,38.92530097496591,0,8,78.88564926723717
49,28,16,49.817280002652836,3,6,100.0
27,12,19,59.09396057807798,11,10,41.857382169138276
27,38,2,21.930691093912486,11,8,45.59628981300732
36,51,12,32.59009797526352,15,0,46.09949925488123
63,36,14,69.72247236856035,16,13,28.8087481531535
51,47,6,41.627570049954066,9,8,37.47418888533076
50,41,13,59.98005175141308,16,2,72.14455953304343
40,5,4,38.19797339030482,16,5,53.35972920158245
45,13,22,43.57410591769737,17,7,93.38032672360504
49,23,18,71.7788529911475,1,2,49.22991913155979
67,58,12,51.562683634470346,3,3,63.327016528158495
24,50,20,39.82728349603502,18,6,36.91412320130644
46,30,22,34.74954808795728,10,11,52.796374054874356
25,37,21,36.12186911380195,16,6,56.756422297075815
18,25,19,63.62340046105636,11,3,12.918312459795366
20,48,8,56.482474629583805,1,8,38.500749963810605
41,27,7,27.76985051889613,5,12,67.71860877369832
40,51,16,46.307678353060545,8,2,66.6533486644121
25,14,19,43.99775292290992,4,11,30.032492508522203
64,57,6,49.74139154352441,19,7,47.780763465446846
54,48,20,35.94643321287945,8,7,10.0
20,59,21,61.46708417474136,7,12,54.93125880872466
68,47,11,44.97991084070962,19,3,80.20599775439169
50,54,5,50.60154776378114,7,6,81.07243873064493
45,36,16,33.22964663828526,5,3,80.36137586247617
64,39,7,33.985302934941565,2,12,65.53936062876316
25,16,5,84.8626666390035,4,11,78.1640915495417
51,56,11,72.00119928640025,8,0,51.214744933073554
52,22,15,43.95478255675632,6,0,44.56258668152018
49,21,3,67.9950592609041,3,13,77.8123043839663
41,54,5,63.19106271393645,6,0,60.769191240923966
31,21,23,35.62183456426291,4,1,19.095248511934166
49,8,21,34.12600197896798,10,5,79.3315579223565
63,49,5,55.030149380269755,14,11,50.60299293691206
60,16,9,48.90090957169233,1,9,41.65748599993272
33,59,15,38.9699307549192,12,10,74.57809104923646
21,55,3,55.81839815623106,15,4,71.88130452644036
69,31,6,23.3627561161058,6,10,35.86238920708539
54,42,17,46.72502291778686,7,1,51.85824419321036
38,10,21,26.416145196558663,5,7,36.83141874501523
31,32,8,26.910129847124058,6,8,37.36110553486674
48,59,21,34.3985281552139,17,6,10.0
65,34,11,50.44930914515983,19,11,34.720160844180576
35,9,6,34.87144486673054,6,13,51.57705421130262
24,17,8,26.728370880744272,2,14,10.0
27,11,10,52.1587380401542,4,14,27.562950983476178
24,32,24,67.39120566661555,0,11,67.14103502151671
50,10,3,54.58275651303018,14,8,26.753937115063735
40,22,23,72.0269808689047,2,3,51.855345553851514
38,57,14,66.13767590403882,7,12,21.932701952097474
36,17,23,37.688576812350966,8,6,63.18875108643277
65,4,14,54.482397290461655,14,4,48.48492001876537
36,48,10,43.62553809667265,9,4,36.6465168478104
53,52,12,60.93149671797089,1,2,10.0
46,47,6,43.62282664104644,19,8,37.122688893350386
35,25,12,33.169552361861,4,12,68.29483358472484
19,59,23,65.60108913525382,18,9,86.0011810724291
18,21,14,49.76693326085054,12,4,50.614847981387065
64,37,2,35.047054930361526,10,5,52.99836164217533
22,38,9,37.51910549889265,0,2,41.4507282038289
37,49,10,34.95119033342274,14,9,79.58566722731857
28,1,17,29.973788509354257,17,6,50.18681957140423
59,25,17,37.83726986634674,15,8,72.87457428485072
19,51,3,50.5953182059681,8,8,59.964180388469515
20,36,19,45.9609100527927,0,13,57.458105885252465
40,17,1,38.426745954267616,10,14,34.59487945607494
29,41,12,67.43261203195836,8,12,90.6518926862917
37,24,7,15.0,10,9,84.31867371869515
22,2,4,49.59203872733566,12,13,100.0
54,40,10,42.858611177736094,1,9,33.01220096723766
55,15,13,30.447281553052797,13,4,60.280610012070966
47,32,2,50.466815186815765,5,6,39.13371918166051
26,39,10,41.703776814582675,7,12,63.873232391468726
51,59,21,63.70610199320841,17,11,60.84446457051966
61,6,22,58.020978636171996,15,11,46.72027105750159
52,1,4,73.59196104560979,11,12,50.42760412982405
69,47,18,37.75023104229011,10,2,96.81536320183841
39,23,5,65.94831734621273,5,5,52.293755431433894
61,58,19,27.512178479768682,2,11,10.94846685880428
41,39,2,43.340452510866314,13,7,44.276978482697594
34,57,12,38.021294210485934,1,12,33.09461855846972
27,17,17,54.03668119364113,10,7,36.60465680197296
47,34,10,53.67413697365328,2,1,69.18695218697631
63,59,2,31.49070610158043,17,5,72.81825452140791
40,41,6,54.87288260976625,0,6,38.13904770000322
49,29,8,39.29266375734162,0,11,43.986305415685614
34,9,19,32.74803960072459,11,6,41.03682299657227
67,13,11,44.82327956786509,14,2,85.36208460790274
68,6,12,22.84733757956223,4,13,73.41597705511904
34,6,9,58.96959524983158,5,13,68.53881467300492
31,20,2,44.165687843374194,15,8,34.358853732252285
26,52,8,44.493815673029395,11,1,20.814813386053622
57,53,11,43.6925005937024,11,10,79.60954570036591
19,3,21,69.70275130037676,2,2,93.37833483192101
62,17,4,67.78316533244731,1,14,19.86860809330969
42,49,10,65.2614164009878,6,10,99.82973570246062
56,12,21,43.724375336117426,1,1,52.87975693613125
26,48,20,28.26562631265094,6,10,58.36348858013056
39,47,16,44.76030835674129,10,8,28.642281113808124
60,45,8,49.71600631090773,10,3,19.504826987019513
63,55,4,57.18915455839917,13,1,10.0
21,1,10,49.66774111650365,2,2,75.61644744863466
43,17,12,29.602585857156207,13,12,53.345269364427274
46,3,14,36.968767944896705,10,3,64.21564815428832
62,26,16,35.607952031266166,3,14,77.662339042855
51,15,22,53.085795756087315,16,13,53.084009039753376
40,36,18,53.45396179859951,15,9,88.78933153332295
54,32,21,55.419478321213056,2,12,38.49171876715269
28,32,22,49.5155378200853,9,5,46.64774549288201
23,4,21,15.0,14,4,36.943565002487226
35,18,12,19.112104825877868,7,2,71.71012513507972
38,49,18,42.89718552990537,17,9,77.27120141760342
59,19,7,46.47116880699589,2,7,45.941550921102234
53,43,20,63.804983807294676,6,7,27.137052969035878
58,52,24,46.166927219925476,9,6,79.61222668483447
55,35,23,30.360760037105294,19,2,37.385017443417816
51,40,7,54.93247211666053,8,13,46.94398093511937
34,14,9,44.74122460703636,13,14,33.53486768565424
54,58,1,38.96917821698948,13,0,60.74917122913659
42,33,6,20.781008880448358,10,4,39.60075844990825
55,14,6,46.277805121668486,0,0,69.02814715074683
29,34,22,48.432268664691904,3,5,43.80480480554928
40,55,12,30.057805438409254,5,10,65.75689196015345
59,4,22,56.16536682309413,4,6,36.50630156089426
39,24,12,54.82195197976475,2,14,79.52525754870965
38,59,10,45.73368873589464,1,14,45.00194796404099
44,29,23,45.17584286913061,2,11,56.80136407504867
48,19,6,59.190566199963726,8,4,31.241992423318337
23,6,17,50.51295553171548,18,3,54.6783977467923
44,57,19,34.46616826577459,18,1,31.98425045383713
57,33,18,42.03527574599778,16,4,54.122101660463905
51,49,6,53.35274102904119,17,8,35.76934196941431
29,40,24,15.0,10,3,51.892957610818456
62,19,19,31.02710926815557,11,13,64.31842042594462
24,53,10,55.23206499508463,2,1,27.55323186392082
27,1,24,63.13316406324169,17,12,54.12942900047289
62,5,8,60.31573110402018,5,14,63.166191794070336
34,27,21,58.39939968371671,6,5,63.08143435298092
43,16,24,46.946157940071615,0,7,93.36764821008022
38,6,6,29.56644885468466,5,1,40.10983120728486
45,40,21,42.05064923140148,17,8,54.94382983859012
63,13,7,15.100964240712226,12,6,89.95443581807838
19,48,24,64.5098412931613,18,13,27.53487567274376
60,35,1,32.74330796288537,6,12,10.0
18,19,18,36.99981359965196,18,1,65.71143323791571
68,12,24,60.87928578960865,8,10,75.86447123208674
53,16,20,20.780595643356836,2,4,12.799544396257552
68,59,12,27.158960639618527,11,4,48.603983245038194
43,43,16,49.01957015737702,19,6,34.64126741872244
46,10,10,52.80570622601218,17,12,61.19350557203721
38,25,10,43.92448807238761,7,14,54.32304812576472
28,20,14,44.413753305961386,8,4,81.17892266192412
57,31,20,64.02566930841668,12,10,28.102892486665887
28,4,10,54.544776675909766,7,13,62.720668868955215
53,44,10,52.51754901791318,9,5,67.4322451050974
66,23,11,56.634697391906144,16,13,56.006852686940974
56,2,23,40.49114587967073,6,8,14.862119623106139
57,56,2,77.5974849621453,16,2,63.3107970262042
52,22,20,15.0,17,2,40.38689007211519
51,51,8,66.86881536178171,1,7,20.134469973431138
64,57,23,58.531612781146634,2,9,62.384054575390095
41,37,7,48.72432377326281,18,11,70.34403349736263
39,8,8,46.20043436403167,0,5,42.692006495503634
22,7,1,42.6667005429434,9,11,71.67683292458523
50,14,21,61.55165381945113,13,9,71.87762376145146
53,56,2,44.40203289000174,12,2,54.65091321068477
64,55,18,34.08172890715369,8,1,66.92677370085322
37,3,15,58.529743279825226,5,12,74.52719536769534
36,50,1,68.77149351089787,5,1,65.50092947739283
52,16,5,16.0924631538187,18,1,10.0
69,55,2,80.35637746155479,9,14,10.0
60,19,20,29.44903053705538,2,4,76.32124998671551
34,51,3,30.59552585226971,17,14,41.23164779497067
62,18,19,26.326654207610808,18,11,45.08083894328426
60,52,18,45.01273578696938,4,4,92.7998798185338
51,16,22,25.80422572547049,10,0,40.32640231398945
26,8,18,27.626099042236714,9,1,52.23071418737728
43,33,14,34.67174928624574,16,1,55.249368755727815
19,49,24,47.07683512791509,3,14,50.74086877850858
26,12,8,48.52280398451267,17,3,81.88162846843612
26,53,12,63.61795919115127,17,6,47.50793553540211
57,11,21,63.2722315979237,0,2,69.38701288660482
34,5,10,60.36916971146405,13,4,56.40521173694731
18,27,23,41.07574243401412,7,10,74.33864685808375
42,12,20,17.382273330051184,1,8,27.561014554310432
60,17,17,17.050284025440085,18,4,10.0
57,6,11,60.26594814164719,14,8,55.59497973612542
59,33,2,57.65631707561055,1,0,38.050993659986005
42,5,4,35.7494330633393,3,8,84.29759829247594
56,57,1,23.388956230538376,0,13,53.33868825633465
52,28,15,29.29273465246363,18,4,59.395486602896355
20,14,13,47.62041453299291,9,7,48.852700708564484
67,5,8,47.648414997824055,0,4,41.973188012890745
54,54,4,60.637969096904996,19,13,56.15013478823619
61,56,10,38.244683141887556,14,11,75.29450881280792
61,59,19,41.33945957247536,3,5,48.74826267736756
68,33,18,61.87981958949659,6,7,47.34348721179452
47,50,5,15.0,6,1,71.09633689918651
55,48,19,49.76179420375539,17,2,21.306733038512483
51,41,23,39.986568320520966,12,10,78.76944666039901
29,19,22,55.69139668430614,9,8,38.87292444616298
36,22,16,52.689099042920134,7,4,73.89122291023243
54,5,1,34.55535533415502,9,4,60.87690741223191
61,59,12,37.38997715281527,13,8,13.32118370136476
66,2,24,15.0,13,9,55.23745369421976
34,30,2,56.2498724739273,19,2,81.28563158174305
27,47,21,48.59660730096946,10,13,48.928956906126636
66,39,8,65.97768533177569,5,3,50.764884842980265
64,4,18,39.0089994575918,0,6,39.651796769485316
29,33,16,58.715033964720384,18,1,78.91022326943099
33,13,5,28.95110931653791,6,7,45.741661073407
41,20,22,15.0,17,4,90.83060031996607
36,54,13,43.582290894483485,2,14,78.10670093970853
25,7,19,36.49977367420462,19,0,81.63887330213475
48,15,3,29.2376786132292,10,2,56.60346777450925
38,23,8,58.47158090229925,4,14,45.2734760133847
34,14,12,63.12370010315336,18,8,64.56850144498952
40,23,2,46.58131919048791,1,4,86.03983261774484
54,19,11,42.26221395572752,3,7,90.46481223336875
33,54,12,45.940625608537836,9,0,17.85606177704277
23,29,18,35.20610634148009,1,13,100.0
25,56,13,53.43893922642604,7,6,60.04285191462214
42,20,5,21.909420207578414,0,6,70.58262443775043
35,29,22,28.90382807354711,5,7,37.094338139539296
42,24,12,33.13108273039797,10,2,35.716469901855426
29,18,2,53.12033146472294,9,0,26.223617070985412
32,10,5,40.462652144351345,12,10,89.07304365850838
43,41,7,65.40585592054609,0,14,41.23853330637321
58,57,24,57.04964634567763,1,8,53.16213622553482
62,8,12,32.98360236656481,2,0,48.97272920750923
43,26,16,54.501986855979304,8,10,34.58344627318478
