progress_id,student_id,course_id,lesson_number,minutes_watched,completed,progress_date
2703,1169,4,17,13.534695670934706,1,2023-04-15 06:44:00
2704,1018,2,6,13.391889340207392,0,2023-09-28 02:56:00
2705,1027,11,7,17.597689066433347,1,2023-03-16 02:46:00
2706,1172,7,30,2.150204222944578,0,2023-05-08 01:34:00
2707,1070,2,26,18.037506612909375,0,2023-07-12 23:23:00
2708,1062,18,21,14.9728216181749,0,2023-08-21 17:56:00
2709,1072,4,10,5.754609152117781,0,2023-01-10 12:19:00
2710,1123,8,11,2.177412489910348,1,2023-04-03 23:16:00
2711,1118,20,13,3.604666973389322,0,2023-05-06 17:45:00
2712,1120,14,12,13.592592194062473,0,2023-01-27 15:03:00
2713,1018,12,9,19.201804722190786,0,2023-06-25 21:10:00
2714,1174,18,4,9.031774890988029,0,2023-03-17 16:25:00
2715,1141,11,7,10.09897385692532,0,2023-08-14 19:16:00
2716,1119,8,22,23.4195139611067,0,2023-08-04 03:50:00
2717,1165,2,2,6.112314016781824,0,2023-05-10 14:29:00
2718,1180,15,7,3.489986189808439,1,2023-08-15 15:40:00
2719,1060,9,9,9.241842731200432,0,2023-05-03 21:06:00
2720,1163,19,5,18.90213086781457,1,2023-04-01 07:05:00
2721,1167,20,15,16.025854985347166,0,2023-03-24 02:22:00
2722,1029,8,18,10.97909054486966,0,2023-01-22 22:26:00
2723,1008,19,4,24.15406078796393,0,2023-02-09 14:09:00
2724,1063,5,19,18.63991451906976,1,2023-01-01 10:07:00
2725,1160,11,4,2.484674185199051,0,2023-06-08 11:57:00
2726,1119,15,7,18.87115465249716,1,2023-07-28 00:10:00
2727,1051,8,8,1.5769253417406004,0,2023-08-26 08:09:00
2728,1088,19,45,16.60775975481773,0,2023-03-21 01:52:00
2729,1141,8,21,6.05158807102381,0,2023-06-07 03:56:00
2730,1052,19,28,17.714613016901385,0,2023-03-21 07:55:00
2731,1186,18,23,8.434709599547109,0,2023-09-23 14:04:00
2732,1077,10,27,21.952151390933558,1,2023-08-15 03:16:00
2733,1040,7,1,9.08593207819505,1,2023-04-09 02:55:00
2734,1195,9,2,15.872700529703128,1,2023-07-17 23:27:00
2735,1067,1,1,7.862261431695719,1,2023-03-02 10:51:00
2736,1007,19,37,23.01331708341228,1,2023-09-06 02:59:00
2737,1001,5,6,19.743903544676137,1,2023-08-17 01:51:00
2738,1104,19,26,6.839269032270475,0,2023-03-19 11:01:00
2739,1124,1,9,23.77112110140783,0,2023-06-19 12:04:00
2740,1109,15,7,9.571782149829478,0,2023-09-13 13:13:00
2741,1085,16,21,16.6447587440125,0,2023-08-20 06:24:00
2742,1168,7,30,18.828477546745514,1,2023-05-24 03:20:00
2743,1119,12,15,1.5496518751578954,0,2023-04-27 11:27:00
2744,1126,8,19,24.01521630777391,0,2023-06-10 05:06:00
2745,1182,5,16,9.266591346096757,0,2023-02-21 11:58:00
2746,1015,10,13,5.5546934423493814,0,2023-03-26 20:47:00
2747,1061,5,5,21.416987001483953,0,2023-03-13 12:27:00
2748,1112,17,3,17.869582787761946,0,2023-02-11 23:41:00
2749,1175,5,3,3.081838542960462,0,2023-01-13 22:58:00
2750,1157,15,14,3.809069953042469,0,2023-03-26 20:51:00
2751,1011,13,22,18.164604895687575,0,2023-07-27 03:17:00
2752,1034,1,1,2.7947981430180153,0,2023-05-29 18:55:00
2753,1010,11,11,23.012210442977562,0,2023-09-27 00:59:00
2754,1063,1,4,18.796963286743196,0,2023-07-16 08:44:00
2755,1049,11,8,9.051812943207732,0,2023-04-22 15:07:00
2756,1148,18,19,9.710530701408118,1,2023-05-18 16:33:00
2757,1068,18,5,13.155906308898434,0,2023-01-01 14:20:00
2758,1047,16,2,9.663265927564964,1,2023-03-22 05:32:00
2759,1019,13,15,19.80324523451958,1,2023-07-21 05:22:00
2760,1100,7,2,24.393686658438778,1,2023-07-21 10:20:00
2761,1194,1,11,15.028516370516634,0,2023-05-25 15:29:00
2762,1171,16,23,11.704895864020694,0,2023-08-28 00:40:00
2763,1160,1,10,6.346579366437212,0,2023-08-31 22:11:00
2764,1188,17,3,16.682402061947204,0,2023-01-16 21:18:00
2765,1136,6,5,17.453844683569532,1,2023-02-23 10:40:00
2766,1067,2,3,17.44457456834473,0,2023-01-27 18:34:00
2767,1034,17,6,1.6476408608438158,1,2023-04-20 15:08:00
2768,1064,6,13,22.578930415851303,1,2023-09-26 01:22:00
2769,1007,14,10,9.11455752230024,0,2023-03-27 17:28:00
2770,1044,18,19,18.859978299558616,0,2023-06-05 14:54:00
2771,1086,6,8,19.235365770407675,0,2023-07-17 17:28:00
2772,1174,10,35,16.613319491493748,0,2023-01-09 01:18:00
2773,1167,18,24,10.476796555463011,0,2023-05-23 07:33:00
2774,1075,9,17,15.601221203596612,1,2023-08-01 11:17:00
2775,1181,8,8,1.9647685901890375,0,2023-04-04 14:42:00
2776,1075,10,10,19.28549901250975,0,2023-01-09 02:44:00
2777,1173,17,2,3.390127559880134,0,2023-09-12 13:30:00
2778,1046,6,12,10.52202221919044,0,2023-04-26 00:35:00
2779,1014,14,7,3.4868509039591977,0,2023-02-21 04:43:00
2780,1104,6,6,21.08978669965827,0,2023-02-12 14:00:00
2781,1146,7,2,14.207257442463021,0,2023-09-11 16:08:00
2782,1025,12,21,17.582922884062537,0,2023-07-24 16:48:00
2783,1051,3,3,17.381972076222713,0,2023-05-25 02:47:00
2784,1092,14,1,21.198549559804107,0,2023-07-04 15:10:00
2785,1149,19,29,4.181665680283232,1,2023-06-28 19:52:00
2786,1020,16,7,16.83347536971722,0,2023-06-08 13:24:00
2787,1050,7,29,14.803217305687777,0,2023-06-09 11:15:00
2788,1037,8,21,1.7415309417115692,0,2023-05-07 00:25:00
2789,1019,18,5,5.834149811747261,0,2023-04-03 07:15:00
2790,1156,13,23,7.4217169930772995,1,2023-08-09 04:33:00
2791,1178,9,1,2.7413530102999877,1,2023-05-17 11:32:00
2792,1131,10,8,9.513275341571235,0,2023-07-11 14:18:00
2793,1054,9,12,1.6528602091714166,1,2023-04-22 01:25:00
2794,1198,15,14,14.27640381418551,1,2023-03-08 04:44:00
2795,1091,20,48,6.076023053914895,0,2023-05-22 22:44:00
2796,1027,2,10,7.888074532220767,1,2023-01-04 04:07:00
2797,1003,13,15,22.85131902811082,0,2023-05-23 23:48:00
2798,1149,2,21,13.06760437896461,0,2023-08-14 04:22:00
2799,1075,19,24,7.456334349865981,1,2023-07-24 08:54:00
2800,1172,2,26,15.36308219795359,0,2023-05-18 09:43:00
2801,1066,3,15,5.840114436819895,1,2023-06-27 22:50:00
2802,1085,6,10,2.785496458340437,0,2023-09-07 15:48:00
2803,1193,3,7,1.501752505606448,1,2023-10-05 13:18:00
2804,1161,10,3,23.83669708903015,0,2023-05-30 01:30:00
2805,1090,6,2,18.39065977943479,0,2023-01-20 03:20:00
2806,1182,16,6,20.198755559017176,0,2023-02-28 17:28:00
2807,1104,17,21,24.54202547629197,1,2023-03-20 15:26:00
2808,1000,19,9,23.35908888192255,0,2023-05-25 23:18:00
2809,1071,3,10,18.685916767300384,0,2023-04-04 08:43:00
2810,1086,18,4,17.655689675663666,0,2023-08-30 07:33:00
2811,1165,7,3,9.08439992644904,0,2023-03-28 10:20:00
2812,1005,9,9,3.496414043082451,1,2023-05-09 12:44:00
2813,1152,20,24,14.769341160821824,0,2023-05-22 19:48:00
2814,1144,12,22,14.830079082126215,0,2023-07-04 01:56:00
2815,1060,5,17,23.853694849977856,0,2023-01-07 18:58:00
2816,1011,3,14,11.621699359881024,0,2023-07-18 00:57:00
2817,1005,11,10,17.57938298334564,0,2023-04-09 04:16:00
2818,1026,4,45,14.799295057521324,1,2023-06-28 21:09:00
2819,1135,5,12,5.2422454984251825,1,2023-06-19 09:33:00
2820,1123,1,11,15.209543386118,0,2023-09-28 13:05:00
2821,1105,18,1,13.962801024707682,0,2023-01-02 18:01:00
2822,1192,12,28,12.853743853824533,1,2023-09-27 23:35:00
2823,1184,13,22,13.322150407563395,0,2023-02-28 18:22:00
2824,1092,9,6,4.935711327012892,0,2023-03-23 10:17:00
2825,1108,2,13,12.123465549536029,0,2023-03-21 14:47:00
2826,1098,5,19,15.535678523718323,0,2023-04-02 13:35:00
2827,1167,13,13,12.746780768452945,0,2023-01-30 15:06:00
2828,1141,16,26,12.728468683027536,1,2023-04-13 16:30:00
2829,1034,16,22,2.8604250350316587,0,2023-05-23 11:23:00
2830,1175,3,4,5.578579648401272,1,2023-08-24 00:47:00
2831,1083,4,2,8.703344626612015,0,2023-07-02 19:27:00
2832,1055,11,11,11.064327854221759,0,2023-02-19 04:45:00
2833,1176,14,7,15.254498652606502,0,2023-04-25 14:11:00
2834,1140,3,18,21.720282508553456,1,2023-08-22 13:14:00
2835,1188,16,31,4.819953714127695,0,2023-06-13 17:44:00
2836,1048,15,13,1.3621127250566785,0,2023-07-10 11:19:00
2837,1045,10,17,11.781691138621978,1,2023-09-22 23:37:00
2838,1112,9,4,11.370469537879075,1,2023-05-15 01:00:00
2839,1189,11,9,14.245629243884137,1,2023-03-09 18:20:00
2840,1135,16,14,20.997322512916014,0,2023-08-31 02:25:00
2841,1042,10,20,20.25665322357947,1,2023-05-13 12:28:00
2842,1147,17,13,3.401038826320269,0,2023-01-28 08:44:00
2843,1123,19,3,23.415888800240168,1,2023-07-03 20:13:00
2844,1096,2,26,3.6499454721866726,1,2023-05-24 11:59:00
2845,1089,2,26,16.229692204821667,1,2023-01-07 17:35:00
2846,1038,6,2,17.137751046293815,1,2023-05-28 07:35:00
2847,1084,19,32,17.317059693354118,0,2023-07-06 00:26:00
2848,1176,8,14,7.368428120209382,1,2023-06-18 14:18:00
2849,1191,3,15,8.928282202359807,0,2023-02-04 15:14:00
2850,1061,14,3,14.168245003585525,1,2023-10-01 15:37:00
2851,1105,16,1,5.790099899202361,1,2023-04-15 00:43:00
2852,1106,1,10,1.4874512280004293,0,2023-09-26 22:05:00
2853,1053,3,17,14.491466908205815,0,2023-01-01 10:45:00
2854,1125,18,3,12.166685728288176,1,2023-01-23 07:16:00
2855,1008,9,14,16.76154894936309,0,2023-01-29 11:03:00
2856,1087,6,3,4.520813820007838,0,2023-01-21 10:02:00
2857,1036,1,13,21.182197470156435,0,2023-08-05 04:22:00
2858,1048,10,14,4.509315723052655,0,2023-07-27 08:53:00
2859,1040,6,5,22.392246517120565,0,2023-08-13 02:40:00
2860,1016,12,26,11.788508142296873,0,2023-07-11 16:52:00
2861,1087,4,3,14.195326224944674,0,2023-02-11 20:29:00
2862,1020,13,4,22.51795206313573,1,2023-01-30 07:51:00
2863,1050,17,4,8.19791316344961,0,2023-08-02 10:45:00
2864,1058,8,19,5.363847909787636,0,2023-01-27 15:58:00
2865,1166,20,43,11.698038899666887,0,2023-02-13 07:32:00
2866,1182,3,1,6.864813484664962,0,2023-07-26 13:48:00
2867,1040,12,8,13.66825387696761,0,2023-04-15 10:50:00
2868,1038,7,33,7.6061887466635945,1,2023-04-07 03:39:00
2869,1140,12,7,21.74774885429097,0,2023-04-20 04:47:00
2870,1191,2,21,15.575790214185423,0,2023-01-22 09:15:00
2871,1010,14,4,1.0057760738296544,1,2023-09-28 19:03:00
2872,1146,5,20,20.331369632315795,0,2023-09-30 23:04:00
2873,1138,9,11,8.925096081427501,0,2023-04-28 00:21:00
2874,1076,11,11,8.684991619718971,1,2023-08-14 20:49:00
2875,1126,5,14,10.193507491227216,0,2023-07-04 16:25:00
2876,1045,3,16,16.126300674017937,1,2023-06-24 13:53:00
2877,1044,17,14,11.609457049461351,0,2023-04-07 04:05:00
2878,1000,2,12,16.08725311767286,0,2023-06-21 11:23:00
2879,1167,1,1,4.522737319259017,1,2023-09-16 16:39:00
2880,1107,7,10,24.283947148578058,0,2023-01-13 06:25:00
2881,1018,14,8,18.510550890012734,0,2023-09-07 03:40:00
2882,1075,5,14,7.004970572281192,1,2023-09-16 00:15:00
2883,1071,19,18,18.38007779379462,0,2023-01-06 16:27:00
2884,1199,11,6,14.800610950279346,1,2023-02-15 03:09:00
2885,1188,2,9,3.6205359136843516,1,2023-01-18 21:44:00
2886,1108,8,17,5.276714242915026,0,2023-08-05 09:18:00
2887,1011,9,6,1.9913954061151555,0,2023-04-11 14:37:00
2888,1188,3,8,20.421713720192347,0,2023-07-31 00:19:00
2889,1160,2,26,14.24091406228564,1,2023-08-08 03:15:00
2890,1044,7,13,8.601967567605087,0,2023-03-25 15:31:00
2891,1089,5,18,4.032277648676801,0,2023-01-30 07:06:00
2892,1102,5,5,12.6171010230491,0,2023-06-26 08:20:00
2893,1196,20,6,13.60627232123053,0,2023-08-21 19:35:00
2894,1007,13,21,17.846764023532128,0,2023-09-14 20:33:00
2895,1152,20,36,24.278493050730194,1,2023-06-13 10:34:00
2896,1090,6,7,11.438692729776992,0,2023-01-20 12:13:00
2897,1173,20,36,10.744820958264864,0,2023-02-21 19:45:00
2898,1086,18,25,9.878320110162939,1,2023-06-06 23:42:00
2899,1157,2,11,20.846173815204665,0,2023-01-16 14:34:00
2900,1174,6,12,4.751613313581709,1,2023-07-07 16:58:00
2901,1176,9,14,9.251509687242146,0,2023-04-17 08:16:00
2902,1174,3,13,18.39929931700938,0,2023-06-25 04:31:00
2903,1083,1,13,1.3766784482187155,1,2023-06-05 21:34:00
2904,1081,1,10,7.945137366536672,0,2023-04-22 10:30:00
2905,1145,19,5,16.394731906113037,0,2023-09-10 15:30:00
2906,1193,5,8,5.462850352019313,0,2023-05-02 11:41:00
2907,1067,13,5,8.26505365898251,1,2023-01-07 16:46:00
2908,1160,19,24,12.6650817875975,1,2023-02-11 10:31:00
2909,1126,12,8,11.128565583272492,0,2023-03-23 01:00:00
2910,1163,16,26,3.5446525589290925,1,2023-01-18 15:11:00
2911,1081,19,6,23.51764773413518,0,2023-04-22 00:54:00
2912,1146,3,16,2.0630252939702265,0,2023-09-19 06:03:00
2913,1155,12,28,18.99382615414763,1,2023-07-28 08:16:00
2914,1167,5,4,2.714146506187779,1,2023-02-22 02:48:00
2915,1083,2,12,12.215099272601904,0,2023-04-22 09:32:00
2916,1112,7,11,5.209870999729865,0,2023-02-26 16:05:00
2917,1075,13,3,4.386347114294207,0,2023-09-19 15:14:00
2918,1121,15,12,4.021551437001402,1,2023-09-19 14:23:00
2919,1142,3,5,11.866879280688217,1,2023-04-05 03:34:00
2920,1040,20,6,13.371637825295014,0,2023-03-09 21:32:00
2921,1166,5,19,4.201227845028157,1,2023-02-03 08:20:00
2922,1001,8,18,24.505497526389746,1,2023-07-01 16:55:00
2923,1190,1,16,7.186381284693355,1,2023-03-04 04:23:00
2924,1028,8,23,12.012192150466795,0,2023-07-16 14:35:00
2925,1104,18,11,6.190469382445793,0,2023-05-12 13:28:00
2926,1193,20,37,12.854143490789093,0,2023-01-05 04:37:00
2927,1050,16,9,19.144397979164367,0,2023-05-06 22:59:00
2928,1074,18,3,13.506448343067884,1,2023-09-14 18:20:00
2929,1009,20,8,7.855572897233325,1,2023-07-12 02:10:00
2930,1141,12,6,6.961518609614514,0,2023-06-09 23:32:00
2931,1050,13,4,19.214425749449283,1,2023-07-08 17:31:00
2932,1117,13,12,3.8377162174303185,0,2023-02-05 21:37:00
2933,1120,10,31,9.879195865740868,0,2023-01-17 01:49:00
2934,1038,7,25,4.6355851996932484,0,2023-01-12 14:57:00
2935,1027,14,5,7.191419903067566,0,2023-02-17 02:54:00
2936,1002,16,16,4.664397579638853,0,2023-01-18 13:54:00
2937,1083,15,10,22.282540205018243,0,2023-07-26 13:11:00
2938,1197,12,22,18.565700776312763,1,2023-08-20 07:47:00
2939,1154,9,14,14.462253905062273,0,2023-04-27 23:23:00
2940,1116,8,13,6.386205339892794,0,2023-04-19 03:02:00
2941,1001,18,9,13.245443852780678,0,2023-05-07 14:28:00
2942,1092,18,7,13.499996954741736,1,2023-07-25 10:11:00
2943,1165,13,12,15.16968941569375,0,2023-03-06 00:54:00
2944,1130,18,5,2.4420437733455547,1,2023-01-18 10:19:00
2945,1143,15,4,24.34964730872095,0,2023-03-09 11:30:00
2946,1093,4,2,12.170535294407756,0,2023-06-29 16:24:00
2947,1039,17,3,23.236762578378478,1,2023-05-29 22:53:00
2948,1001,5,26,1.2353947531354326,0,2023-06-30 10:20:00
2949,1080,16,44,6.941401495247414,0,2023-08-24 22:28:00
2950,1168,9,3,3.495893687520055,0,2023-08-28 10:19:00
2951,1011,10,4,19.470788256514517,0,2023-04-28 11:30:00
2952,1162,18,6,8.68300119027307,1,2023-04-21 09:05:00
2953,1064,17,12,21.171820201977926,0,2023-04-18 09:10:00
2954,1054,18,19,20.977248777180566,0,2023-05-13 18:35:00
2955,1044,7,10,17.027075027357675,0,2023-01-22 04:38:00
2956,1100,4,1,16.97876328505545,0,2023-02-06 15:23:00
2957,1061,5,17,17.80383260975524,0,2023-05-23 21:48:00
2958,1048,16,16,17.17033203111459,0,2023-02-11 02:12:00
2959,1126,3,9,10.285800584424377,0,2023-05-29 01:23:00
2960,1152,18,25,17.387863469645104,0,2023-06-05 18:50:00
2961,1022,14,5,22.537767260616608,0,2023-06-20 00:49:00
2962,1151,15,9,8.981763805038968,0,2023-10-03 16:06:00
2963,1037,17,23,23.677336629158887,0,2023-04-10 06:33:00
2964,1027,1,9,1.3259581095704736,1,2023-07-13 17:23:00
2965,1020,17,12,9.377980918365692,0,2023-03-05 21:33:00
2966,1181,11,7,4.170361641489765,1,2023-04-21 23:47:00
2967,1106,17,9,4.038875897080568,0,2023-01-18 22:11:00
2968,1145,14,15,20.570307856277637,1,2023-07-28 05:21:00
2969,1163,20,2,23.04083955400295,0,2023-02-12 11:56:00
2970,1098,19,11,19.666198101591654,0,2023-03-20 13:00:00
2971,1172,7,11,24.438777255821435,1,2023-01-15 08:16:00
2972,1118,13,8,6.1918952839904975,1,2023-04-20 08:14:00
2973,1072,18,23,4.379197893032571,0,2023-04-23 13:43:00
2974,1180,14,16,13.496890768950724,0,2023-05-21 13:41:00
2975,1121,1,6,20.89690275382283,0,2023-02-12 01:34:00
2976,1029,7,20,1.9561381801134328,0,2023-02-09 22:49:00
2977,1187,8,7,24.893575863997167,0,2023-10-02 02:30:00
2978,1107,18,3,15.453902300927748,1,2023-04-17 04:04:00
2979,1097,9,8,24.494603492353058,0,2023-03-16 03:01:00
2980,1031,1,2,9.761959197610647,0,2023-03-08 17:00:00
2981,1194,17,17,11.992571692806141,0,2023-01-05 23:20:00
2982,1194,19,43,19.05667461753741,1,2023-04-30 17:35:00
2983,1155,6,2,20.024810813471646,1,2023-01-17 09:13:00
2984,1171,3,7,6.5927932804057665,0,2023-04-02 05:16:00
2985,1078,5,18,23.315226071385347,0,2023-04-28 07:23:00
2986,1040,2,8,21.818154924033486,0,2023-01-15 03:38:00
2987,1062,20,14,1.4369272744767656,0,2023-04-07 22:03:00
2988,1022,4,39,4.085634540524394,0,2023-08-16 12:44:00
2989,1103,10,17,12.906330553769617,1,2023-08-17 04:20:00
2990,1074,10,9,12.062932338716385,1,2023-07-03 01:23:00
2991,1047,11,10,18.001380520836047,0,2023-01-14 09:45:00
2992,1159,16,20,3.1530730252728167,0,2023-04-26 12:53:00
2993,1056,17,13,16.476527360731037,0,2023-04-24 17:24:00
2994,1117,16,28,15.792878347229976,0,2023-04-29 08:19:00
2995,1099,7,20,6.606870363473065,1,2023-04-13 23:01:00
2996,1123,16,41,14.017455142441587,0,2023-04-07 07:07:00
2997,1160,3,4,6.332972967903567,0,2023-02-14 16:50:00
2998,1151,16,27,4.526152650414552,1,2023-07-03 09:05:00
2999,1166,8,8,14.755238431697691,0,2023-03-13 17:16:00
3000,1033,12,1,24.45938267921369,1,2023-06-29 16:21:00
3001,1183,3,17,6.6864003801218805,1,2023-01-02 15:47:00
3002,1155,17,9,9.528067584523646,1,2023-08-24 00:10:00
3003,1164,18,20,7.1577574237611215,0,2023-08-26 20:30:00
3004,1006,11,2,7.395035719515874,0,2023-06-10 16:12:00
3005,1195,4,32,10.700611220480337,0,2023-01-04 08:25:00
3006,1164,16,9,17.844532255614883,0,2023-01-04 16:02:00
3007,1055,17,20,1.9313085767426834,1,2023-01-11 17:31:00
3008,1064,9,6,23.970980696453445,0,2023-06-25 10:22:00
3009,1192,6,12,2.11071710774194,0,2023-06-15 06:46:00
3010,1046,20,1,22.15007636666943,0,2023-04-14 10:57:00
3011,1147,2,28,22.465074370287972,1,2023-06-10 05:27:00
3012,1018,9,5,13.58774050219656,0,2023-04-03 21:30:00
3013,1156,6,3,4.287923886855219,0,2023-04-13 18:04:00
3014,1187,3,4,14.56350329336665,0,2023-06-29 08:58:00
3015,1145,20,1,16.087171837668393,1,2023-02-03 09:08:00
3016,1162,6,9,21.58621498737067,0,2023-06-12 23:26:00
3017,1170,7,30,14.221489018469672,0,2023-02-19 19:26:00
3018,1125,1,8,10.857025501680116,0,2023-08-25 16:46:00
3019,1138,1,4,21.118988652498732,0,2023-09-20 13:46:00
3020,1048,5,18,24.542843136462857,1,2023-06-11 05:58:00
3021,1112,6,9,16.4824769237904,1,2023-01-22 22:44:00
3022,1037,13,4,21.98528889526743,0,2023-03-21 16:31:00
3023,1063,2,25,15.36964270789754,0,2023-08-19 06:41:00
3024,1068,15,10,17.554911793847335,0,2023-09-05 16:31:00
3025,1135,15,3,17.51601082117405,1,2023-01-31 09:47:00
3026,1161,13,7,17.914887684166366,0,2023-07-24 06:59:00
3027,1175,14,10,8.704322654287207,1,2023-01-25 04:44:00
3028,1115,7,13,14.815873510521095,1,2023-07-13 17:24:00
3029,1183,14,4,15.25925401537109,1,2023-06-02 03:17:00
3030,1064,10,14,8.561719041117566,1,2023-08-03 11:00:00
3031,1030,17,18,9.396456824887927,0,2023-06-11 19:53:00
3032,1131,14,8,19.293922360401154,1,2023-08-05 16:58:00
3033,1112,8,10,14.985372174813978,1,2023-04-02 12:47:00
3034,1108,4,37,4.581067551116046,0,2023-08-21 13:34:00
3035,1177,16,23,21.103287728388935,1,2023-01-17 15:28:00
3036,1068,13,7,22.194742889783672,1,2023-08-02 00:48:00
3037,1157,20,12,12.18738755098754,1,2023-09-11 03:42:00
3038,1119,18,25,6.013778368550247,0,2023-02-08 17:06:00
3039,1087,14,3,23.74255588971773,0,2023-08-19 20:08:00
3040,1186,18,26,22.17446954846983,0,2023-03-28 10:18:00
3041,1066,5,4,6.865161912204124,1,2023-07-27 09:21:00
3042,1074,9,10,3.2942496712647378,1,2023-05-29 15:48:00
3043,1044,3,4,11.575686581178562,0,2023-05-24 19:20:00
3044,1003,8,15,17.23352767584975,0,2023-05-14 19:51:00
3045,1153,20,32,5.209326045278657,1,2023-01-12 20:17:00
3046,1154,10,29,13.317103802361952,0,2023-08-05 13:24:00
3047,1173,19,10,11.2099718625404,0,2023-06-27 00:08:00
3048,1106,3,16,22.373227570467176,1,2023-01-11 00:32:00
3049,1191,11,3,11.309599187371086,0,2023-02-12 16:48:00
3050,1050,11,4,13.810633449640903,0,2023-03-10 21:19:00
3051,1049,17,19,23.926868704043734,1,2023-01-14 03:53:00
3052,1005,16,18,8.19260238098955,0,2023-06-27 19:19:00
3053,1058,7,16,7.935782366606593,1,2023-05-29 13:05:00
3054,1124,4,1,20.190281918609024,0,2023-03-22 11:04:00
3055,1142,19,2,7.660935667455248,0,2023-05-22 04:24:00
3056,1029,12,24,20.96478088175692,0,2023-01-21 09:07:00
3057,1169,15,15,3.292854624679479,0,2023-01-15 18:09:00
3058,1121,11,7,3.6702699354272417,0,2023-05-31 04:25:00
3059,1124,5,1,22.631760979906524,0,2023-03-20 17:06:00
3060,1036,5,5,13.979494779578447,0,2023-08-28 23:46:00
3061,1169,15,10,18.25154240066173,0,2023-09-13 12:05:00
3062,1123,18,22,6.406933404701063,0,2023-10-03 00:18:00
3063,1100,11,5,4.990584841170599,0,2023-09-10 11:30:00
3064,1034,12,4,21.038902293583362,0,2023-03-19 03:26:00
3065,1086,2,14,9.606961768557971,0,2023-06-10 23:52:00
3066,1133,20,13,11.920782858927867,0,2023-07-14 13:37:00
3067,1195,15,1,1.6713255346086155,0,2023-01-25 08:48:00
3068,1017,20,16,10.261137620631194,1,2023-03-17 16:41:00
3069,1112,4,41,19.490507394999483,0,2023-07-14 05:11:00
3070,1028,18,22,20.710604254868066,0,2023-07-30 12:29:00
3071,1076,6,3,17.770114933181006,1,2023-05-31 05:06:00
3072,1058,19,15,17.612313605049813,0,2023-07-05 02:30:00
3073,1174,11,10,13.149742398331789,0,2023-03-07 15:38:00
3074,1125,2,14,13.919903902235752,0,2023-05-22 19:19:00
3075,1144,8,20,18.823161923515443,0,2023-04-04 04:31:00
3076,1108,11,10,6.935243171865348,0,2023-06-21 15:20:00
3077,1021,5,21,6.556409637905344,0,2023-02-10 22:15:00
3078,1067,18,12,23.798195773937312,1,2023-06-26 08:39:00
3079,1068,18,1,1.664557282210609,0,2023-02-10 12:07:00
3080,1164,14,5,4.347171127964357,0,2023-08-12 01:58:00
3081,1048,10,17,14.687978228829952,0,2023-06-01 17:21:00
3082,1140,3,9,18.708036128760366,0,2023-03-12 16:55:00
3083,1161,9,18,13.909385991640281,0,2023-09-10 23:16:00
3084,1108,3,7,9.521535907957219,1,2023-08-28 07:49:00
3085,1085,11,9,24.471426864471223,1,2023-03-09 11:56:00
3086,1052,12,22,17.8924644431883,1,2023-03-16 13:56:00
3087,1122,12,26,20.9533801856099,0,2023-01-08 04:50:00
3088,1086,3,12,1.9659249805168972,1,2023-08-01 23:36:00
3089,1178,7,7,6.662082651361208,0,2023-03-12 04:35:00
3090,1130,14,14,9.980106246197922,0,2023-10-05 18:33:00
3091,1041,11,6,5.382433553974673,0,2023-04-02 02:25:00
3092,1097,7,21,2.749582545019533,1,2023-10-01 10:27:00
3093,1159,10,14,6.402199950272325,0,2023-04-08 18:26:00
3094,1108,11,2,13.807255149689023,0,2023-04-04 09:22:00
3095,1050,15,8,17.697885960560924,1,2023-02-21 22:12:00
3096,1084,19,45,19.576502151161943,0,2023-03-25 16:47:00
3097,1173,16,6,2.0304677168252097,0,2023-07-19 03:12:00
3098,1126,20,37,11.271668133102189,0,2023-07-07 19:48:00
3099,1020,12,5,3.9330780060488157,0,2023-02-23 06:15:00
3100,1043,18,25,11.348809274672124,0,2023-08-08 16:46:00
3101,1138,13,33,11.415420378887081,0,2023-04-30 11:37:00
3102,1102,5,9,12.957080481093849,0,2023-03-09 19:23:00
3103,1067,4,6,22.427935030317744,1,2023-06-08 15:23:00
3104,1128,14,4,20.322292062978146,1,2023-08-02 17:04:00
3105,1091,8,7,16.281300283273403,1,2023-01-07 13:33:00
3106,1190,9,9,22.249775750404737,0,2023-03-11 16:49:00
3107,1023,19,37,17.28324679611096,0,2023-08-17 04:53:00
3108,1124,3,14,20.652519058313803,0,2023-03-09 01:04:00
3109,1140,5,5,14.530679223619039,1,2023-05-18 06:18:00
3110,1110,18,8,13.605238039141614,1,2023-07-19 16:16:00
3111,1097,1,7,18.378333826537233,1,2023-04-24 08:49:00
3112,1138,8,13,1.4725434874180259,0,2023-05-10 08:14:00
3113,1178,19,13,17.569061719154163,0,2023-06-29 06:35:00
3114,1016,17,8,23.428437241704753,1,2023-06-14 05:32:00
3115,1098,17,11,18.1346099158421,0,2023-02-10 08:01:00
3116,1081,11,10,1.883049383133244,0,2023-09-01 10:11:00
3117,1103,2,18,10.069255378545375,1,2023-02-06 15:14:00
3118,1151,6,9,20.42995125451087,0,2023-01-05 18:38:00
3119,1018,14,3,24.00660520106608,0,2023-01-01 13:12:00
3120,1164,3,6,9.883920535273054,0,2023-01-08 21:27:00
3121,1084,12,22,21.188657341045793,0,2023-01-27 21:31:00
3122,1007,4,2,21.731437007236313,0,2023-07-08 16:11:00
3123,1027,12,28,3.9588735838252003,0,2023-09-09 06:33:00
