ingresos_mensuales,deuda_actual,historial_crediticio,edad,num_prestamos_previos,IMPAGO
1130.7712702864521,356.69974091134657,7,48,5,0
1206.231619032587,265.786064951402,2,38,3,0
761.4899652419192,677.5983443566164,2,44,5,0
623.9796469622822,663.8219327572981,2,44,2,0
1837.802025289989,834.8621204845717,1,25,2,0
861.2154606726689,470.6623291274703,1,54,1,0
803.4430602174771,722.4158540510267,7,49,2,0
400.0,765.239271682099,5,43,2,0
944.4153009241991,733.4321423494785,3,19,2,0
670.7640826370007,352.30389515935735,1,29,3,0
1856.8060640545477,644.8090446813567,6,39,2,0
1603.9268357370536,709.2420888163985,1,34,0,0
924.7398619289105,602.1535400723826,9,24,1,0
2100.9743221377234,0.0,2,60,2,0
1592.7061947966376,648.146887192044,1,21,7,1
1070.067446596551,1263.7593118191726,7,54,1,0
400.0,491.9882193729052,6,55,3,0
2116.377029036297,381.57687064340365,6,49,2,0
644.1710132945616,712.0045679134195,5,28,1,0
541.8405012172433,693.7134631399715,4,18,3,0
1609.028172803856,957.8205496249243,4,42,3,0
2175.9009625357094,222.63955322733364,3,59,3,0
1753.7091274042073,819.4140757724977,8,69,1,0
1425.563648020944,777.1266183754391,7,41,4,0
1437.9017366661144,557.3560389178361,9,60,4,0
1541.366223512123,701.606195376507,1,34,2,0
1503.571435914706,908.8372444795073,7,25,1,0
1312.4765695877504,861.6946140085352,4,62,3,0
1241.6804415807505,257.0942063778814,7,44,1,0
1174.9627488401911,846.0474560266454,1,69,1,0
898.4141644533295,580.5934184902444,5,35,2,0
1087.7299692532904,621.8622294046546,3,44,2,0
522.8172743218458,621.9590973005083,5,39,2,0
1160.6641492821,554.927103360522,4,33,1,0
804.5635571396331,957.5122491321195,2,19,1,0
758.5642731136916,574.8846120452364,4,22,1,0
1271.9576604613915,264.1361614850494,3,35,5,0
1756.8009145378396,481.94104320908133,1,20,3,0
1567.3266424009253,653.6084150431427,8,44,2,0
571.7997585507292,968.7644352891151,5,34,2,0
804.1487453718651,780.92840548465,4,33,1,0
1576.3084751952863,344.8394163758868,5,23,0,0
807.0050425846762,1345.5569750036675,4,68,4,0
1110.1467400011902,679.4325932933939,3,24,1,0
1420.0208396098208,982.6172213997045,5,67,2,0
812.6622180545459,554.4856699268313,4,31,3,0
1242.150202458384,760.0077734116348,1,55,1,1
666.3898020327182,851.8405513555215,3,57,1,0
959.4529424195146,965.4584135262768,8,32,0,0
1327.912773657015,917.2104916134675,7,64,2,0
562.8025065873322,861.6591000218934,2,64,1,1
1376.1898951841595,505.4739806417674,1,65,2,0
1192.1448804293275,428.4761874131816,3,50,4,0
1420.9959817668591,699.7822530972593,5,60,3,0
1289.5656536258646,879.9384217023207,1,44,1,0
1745.6561719895376,533.1837897670179,3,46,3,1
1250.089801059163,919.5515897143159,3,54,1,0
1028.2377835498987,1035.785023645854,5,22,0,0
1248.9190012129136,325.1037242779741,3,46,3,0
1417.3192116145551,348.923788861116,9,49,2,0
1219.5440281302817,557.8874823283991,1,23,4,1
1216.2366764815529,692.283800456759,4,19,1,0
919.2033248772979,442.6298958698847,4,23,3,0
934.8396329796208,1005.6608036601433,1,63,2,0
638.9578912801226,727.2200584555353,2,60,0,1
1899.8306972747757,611.8341144722218,1,21,1,0
702.454705843486,169.22714283944174,6,46,2,0
922.837920881637,205.25525507174785,3,42,4,0
912.637093772321,684.3027750845418,7,26,0,0
1557.9697507777764,0.0,5,20,0,0
1082.020128683189,903.7912228932215,9,43,2,0
1699.0968290694937,552.5538466883039,7,65,3,0
930.6037503024526,1572.92789087842,4,60,2,1
1311.5976648895207,1292.3748751848332,5,44,1,0
865.8611786960971,545.5652792257449,5,53,3,0
2058.0596511093554,568.0988992406055,5,49,1,0
724.9606323881949,898.6744542006089,9,18,1,0
1323.928284090811,1110.9517829754113,3,33,5,0
1453.5107523728393,108.59128276919495,6,68,1,0
1365.5196389805992,64.08736039359405,8,65,1,0
1125.8849364489167,413.3895583336856,9,28,1,0
1148.0717201066295,774.8212749521593,7,43,2,0
1217.5245887916437,749.0620771522791,3,57,2,1
1141.1991993486045,920.931436495155,1,18,2,0
1585.5516467179639,240.09074149040754,4,43,1,0
2084.2092006365406,0.0,6,45,1,0
977.0032859968666,857.4042585906436,3,26,3,0
652.0788081683688,351.54111811042964,1,61,1,0
1164.6871806594982,0.0,6,39,0,0
2231.8837350617277,643.5191237878145,1,25,1,0
878.5301728121077,837.9527064656032,9,66,4,0
1855.646722177627,563.3828603636168,1,59,1,1
1871.0803256305762,462.64548414525325,6,44,1,0
978.5647033168021,552.191330356228,1,56,0,0
1427.59323167411,488.82517127976513,7,36,3,0
1851.3586492514153,195.5858664179499,3,42,3,0
1048.3489036050053,385.59579690287046,6,55,2,0
1118.5678559590554,756.3839715041444,7,38,0,0
967.3276344205425,696.50356241295,1,41,0,0
794.0973077228532,650.417941790046,1,41,2,0
940.2889819735972,301.4554554439862,5,36,2,0
710.4238932950974,545.5490513592998,6,67,0,0
1213.6333873036904,0.0,9,64,3,0
892.0107075765433,653.542999165617,1,19,2,0
1293.514364716299,1028.6573123440703,4,31,1,0
577.6417415185491,157.76036038736828,8,49,2,0
1332.352092885783,424.2216980046734,9,59,2,0
1533.4115846435698,698.7320336130389,3,49,3,1
402.5057429714178,975.8527903282451,2,45,2,1
1349.622627939029,465.53261510995515,4,65,2,0
1691.0675969893168,392.3249012202311,2,56,2,0
716.1435925235178,9.323057275175074,1,57,2,1
1869.0289547350812,631.0314387924319,3,59,0,0
1367.6076037464181,1212.6228120431233,7,64,1,0
917.9952576966365,683.2075385894028,1,57,3,0
1177.6923689369175,593.316306244886,2,30,4,1
1423.330765008689,696.6246932300957,1,29,1,0
1230.4021565649646,596.6723988154193,8,25,3,0
1415.5023969785477,356.095688321961,5,32,4,0
831.7305627682535,846.9839747033116,8,43,2,0
1267.744329614431,667.7284569335263,3,29,1,0
634.5142012380079,605.2839755800971,7,60,1,0
1155.50957546052,307.39019181652503,8,68,5,0
838.4369434140841,991.0523795804277,6,63,2,0
905.7880229640934,799.410823599933,7,44,1,0
1694.437270084175,434.1237487898094,2,35,0,0
1636.5240482377076,900.5474561045812,8,62,1,0
1443.6552483628707,450.72874848443786,5,53,1,0
763.0748941309685,365.3989522466889,7,66,2,0
1073.4366201220791,372.0890647559139,1,68,2,0
1685.2390799916734,68.67943407357268,5,44,0,0
1256.686765455962,741.4627141254617,1,26,0,0
2127.7318159926776,50.656536498494916,8,56,7,0
1357.3271357577487,231.4668506202712,4,18,0,0
1276.8196465960127,0.0,4,24,4,0
1076.3534143189995,574.1790921627321,2,43,1,0
1253.4163619129129,554.9038619184383,5,24,3,0
1139.0120654477823,501.9911360440908,1,69,1,0
1483.2434706754361,287.22669159882713,9,24,3,0
1582.6809267178337,248.32987396900796,5,25,1,0
885.6042157968202,739.3109590639723,6,33,3,0
667.5068185768888,434.8344204874537,2,20,0,0
465.51785075868133,694.9074964608434,1,62,2,0
1403.1965307650175,334.42539416273326,4,27,2,0
758.6533575304505,654.3188228313247,7,67,1,0
400.0,990.9834111948192,6,24,3,0
1355.4314418123856,775.8497401178349,1,38,2,1
2197.199806973116,476.2758545350559,1,54,0,1
1197.5716353840426,677.1596911067782,8,48,3,0
1535.3963097806568,527.8004476409361,4,40,1,0
1232.731743419026,602.3640554084185,5,44,4,0
1160.444138723543,502.3166843554489,7,39,1,0
1567.6305931951074,550.6994382343827,8,56,1,0
1083.8901823245394,663.6280059222526,7,44,3,0
1306.9569256287612,301.9923901254148,2,66,2,1
1328.6791224784054,295.2363519030065,4,21,2,0
932.7638185427804,183.4372338506367,1,41,1,0
1596.8169398146092,119.91866864888704,9,40,3,0
1130.0160973218365,234.8151923338562,3,65,1,0
897.701936202862,647.8387520412388,3,36,1,0
1414.6039374281613,332.1637453524348,9,59,3,0
840.6128072835851,754.0843392693289,3,20,4,0
1211.2724629476513,610.4141246257685,8,44,2,0
1196.3524013423187,9.448735968583833,2,20,1,0
1634.3582263326311,796.4926752665069,3,45,1,0
1389.879293151981,843.239593677513,2,34,2,0
1189.9892165019423,301.841197549544,1,48,2,0
1527.1065196801148,726.0574628684975,2,27,0,0
1756.0830196069253,343.0505287772403,8,66,1,0
1423.1241225407448,629.3011130245006,9,39,1,0
1204.1410479373521,220.65047791351031,2,47,1,1
675.2655070599362,62.068064239627006,7,66,1,0
773.954534769851,485.1548431161094,5,38,2,0
1077.910118258133,562.8813161175492,3,53,2,0
956.1951191362867,480.6960919156188,9,40,1,0
1125.2114788058216,244.79083253323216,6,55,2,0
1222.6599699588428,480.0302813606589,1,29,2,0
1411.8771017426923,680.7884257742202,5,42,1,0
1171.8004887763634,586.5320909632389,7,37,1,0
1394.6006575304807,654.750309179764,4,66,3,0
1225.7897659240482,398.9654398637301,8,66,3,0
409.81337345845145,951.5153744148479,5,59,3,0
824.2658424724982,247.14799903356584,9,24,1,0
1142.3649777113537,746.2680891260156,9,46,4,0
716.122102863557,954.5673278879885,9,65,3,0
1439.9714919984817,744.2724278246686,1,46,4,0
1812.300332937479,539.242731880551,2,30,1,1
1687.5047406789267,441.51088600110626,3,20,0,0
1114.6228516279168,910.8262953138768,4,19,4,0
1796.2904547399808,173.10752242149812,9,33,1,0
1259.4669828808446,308.9627218861069,6,47,1,0
1065.1656115527842,480.7326703524836,1,55,4,0
954.6389345836241,971.2961272535995,9,23,3,0
1079.0121254047488,713.9302908122688,6,62,1,0
1044.7292725835084,309.5862724469264,4,24,0,0
1268.1664889501951,506.9076883845289,4,22,3,0
1264.229592419946,415.7030567711117,3,24,2,0
1201.2184080613658,387.06330232993946,7,51,1,0
1374.7752678985398,893.6668675670337,3,49,1,0
1676.2585099145365,188.47706122094831,2,66,2,0
1579.8216541765296,1082.634256720312,8,30,1,0
606.0408126200387,848.4689070553868,4,47,2,0
400.0,927.2585011811094,8,42,1,0
1573.7279644957096,461.11814639242255,1,38,3,1
653.2485206338316,555.0177842762672,5,38,4,0
1110.0938392429266,170.0544556425864,9,45,6,0
731.9547895762562,442.60127787995907,1,65,2,1
479.2078249679921,748.0964542929453,4,37,2,0
1416.585091281915,988.8189185344188,6,51,2,0
1503.6620641210588,267.8529549592645,8,22,3,0
969.3958397093122,490.34821890442026,3,35,3,0
400.0,554.6102339302433,5,56,2,0
981.5022206990069,181.26323934225445,7,60,3,0
1356.7216021610186,777.4047725275201,1,28,3,1
608.4353724903485,382.8029004772173,7,34,3,0
1273.3439679116623,541.3828946468929,8,65,0,0
1193.8760603308017,464.41518842643666,8,62,3,0
1431.7165998404353,363.1984482840977,9,39,2,0
1247.8321473656613,597.8865043558336,6,54,1,0
810.7724236473778,535.3171264295933,6,37,4,0
1678.6286006657965,488.44263531640036,2,65,3,0
1136.588170789212,381.4615134958972,3,65,2,0
1189.0781841960272,695.8574012348867,4,65,1,0
826.6928163707216,1096.0851805476855,4,63,4,0
1022.6870995233959,641.9661698517382,8,23,1,0
846.0789143892396,898.8354644733387,1,51,1,0
1130.8215760306307,182.9334224539612,4,31,1,0
1884.6833920569375,647.3284317881308,4,65,1,0
651.2395428274575,270.78950430868,1,40,2,0
554.5754408493035,156.9225217404296,3,37,1,0
1788.4681309974435,378.1885777622891,5,30,2,0
1116.2705291392535,957.5698003240718,6,64,6,0
932.3709045360333,885.0047486008937,9,61,2,0
1615.9618749584306,672.9014166163199,9,58,3,0
957.7537841052543,140.18983203302076,9,49,3,0
1930.4038854187745,541.1158045836189,1,43,2,0
1471.1703485357075,690.5100026705206,9,67,3,0
1004.8354367417189,652.6608688735794,8,31,5,0
2062.9232853062013,46.86192495577632,2,69,1,0
957.7140307986647,332.90464559403847,1,53,2,0
1496.8381488037228,580.776670755385,1,25,6,1
1319.7170321625968,760.887272855157,6,57,4,0
1720.6965157595191,0.0,9,39,0,0
1824.604478690741,551.3628073560425,7,39,2,0
1212.8016596263067,642.9146309636857,5,33,1,0
898.6328518615267,854.883596554864,2,44,0,0
1383.9888571756464,807.857275271231,1,27,4,1
928.9138520991576,774.7713956426416,2,42,3,0
2005.3548990106492,360.01784798941975,1,48,2,0
1254.614132433095,27.59935886300775,3,38,2,1
1053.8713794751566,482.0841728815797,6,44,0,0
1273.8721223459634,900.4895475625681,8,34,3,0
661.1494841881214,1018.0363582573294,3,50,2,0
811.3543845957394,813.1647306893356,9,48,4,0
1680.16556317777,728.8022468405203,5,67,4,0
937.2422884114417,713.8918945157897,7,59,1,0
781.2356069272241,433.1643759717658,8,43,0,0
1414.6611010109145,560.981911933914,3,38,3,1
1674.2816618651987,1100.7208577478993,2,53,3,1
1487.5813242660267,317.2325982624371,2,18,1,0
1598.4190743223267,1084.4336372129555,5,21,0,0
897.2819645722157,503.39155365238247,1,21,0,0
631.2757333032625,997.6296327285236,2,43,3,1
1800.5334607821947,177.95549715073855,9,21,2,0
1070.9280644631458,775.7712603493948,7,66,1,0
1099.6667934179811,378.9689592157134,6,26,3,0
1731.2776567396231,175.41984242274373,9,47,2,0
1422.492003760264,665.5602127232837,7,68,1,0
1382.355108832643,902.8415365787906,5,62,2,0
2066.0009379604335,346.51756842195107,9,21,2,0
942.5927078479428,150.29521186247962,6,22,2,0
1571.136051232495,572.4465706995135,6,62,1,0
1222.8052499588339,573.7694013668457,4,40,2,0
1307.4369115453028,764.4958882663497,1,33,3,0
1811.3873705650126,884.8783714093465,5,39,4,0
1403.1343025158494,582.1754456182517,9,54,1,0
1415.318431619853,1156.6509944382788,8,25,1,0
1629.0029349239207,667.2704233605875,8,65,3,0
1054.018908182846,496.07204819793014,5,50,1,0
864.3161330643975,116.52979226915164,9,55,2,0
782.0763223915866,521.2021439051497,3,60,6,1
413.4573642495993,499.08391637665915,3,33,2,0
2022.4828519761288,888.0914388844411,1,22,3,0
758.7166537113267,738.7450872200562,9,33,1,0
1111.4985505656912,246.18926351021486,6,24,3,0
1089.2746800444318,651.6763159233112,2,68,0,0
1322.9626791236403,801.4593515187161,8,18,4,0
1526.2948850157186,1058.4094078163498,9,26,1,0
1544.189395343898,866.2511902242178,9,35,1,0
966.7690245724247,828.2539962934434,2,62,2,0
1133.1513144854355,618.025798384549,2,64,5,0
1313.0319801953199,716.4936016270349,7,20,0,0
1100.523549526581,974.8514702118476,4,41,0,0
1842.938230407997,200.16678075610508,1,45,4,0
1396.3899806553004,495.16820183491325,8,27,3,0
1493.9511144199269,368.2293753731278,2,26,0,0
1465.152507466965,713.7459356178372,3,30,2,1
1669.38954299413,969.0666526952363,5,65,2,0
1272.4086234814827,420.9077139836778,3,52,0,0
681.2672208176614,0.0,7,40,2,0
1359.8751807010567,476.33377649265896,7,64,2,0
939.4572424832684,874.042119605222,2,34,4,1
988.5533273000973,761.2889708849639,7,63,1,0
1434.5456075020372,728.4558743431728,6,24,3,0
1695.3132285734544,516.002009437656,9,69,3,0
1208.5086306944247,216.2907791340641,9,33,1,0
1323.5332050395855,754.5882964873402,2,57,3,0
1880.885977854095,349.71545698961256,7,53,1,0
1296.3012717954273,1255.229020014137,5,37,6,0
2240.673245672158,771.1521625063548,6,41,1,0
1426.2038582526177,425.8055092338147,1,64,3,1
495.69489633767296,416.5844257834116,7,22,2,0
1501.336648441813,572.1167380159235,6,62,2,0
1352.463353953111,528.1494233934751,4,23,2,0
1715.9011016330983,935.0501326589863,1,45,3,0
1469.2725405079834,655.9248509232139,9,22,1,0
1144.6176064064905,380.51047832744155,4,66,1,0
710.2807054842538,1167.132205546735,2,56,1,0
1116.3906970855899,614.7924994560668,8,55,0,0
859.7918183162799,830.651902790669,2,19,3,1
967.7906200781109,417.5320477665722,5,60,2,0
1435.4313617682437,708.934688323357,6,56,6,0
1867.9618017405624,693.3329973429586,8,38,0,0
1357.8686119291924,33.10521237115415,1,57,1,0
721.6467751859262,1204.582533138192,1,54,0,0
1377.8410672880564,987.1933382767642,4,35,2,0
1678.6525946582606,480.8414051562037,5,65,1,0
956.0868382722472,269.31907786324336,9,63,1,0
1146.3931333308328,704.2684841410656,7,29,3,0
1205.875277891679,626.009309824319,7,34,2,0
886.0406747671041,706.7006845689689,8,54,1,0
1459.3121735375437,657.4732188582269,5,63,1,0
1151.6207405568873,751.8722967917779,5,55,3,0
1367.812977562811,1034.191709817542,1,32,1,1
845.0031288791599,770.4309615385938,9,24,1,0
1025.016679870636,285.10335032701767,6,31,1,0
1488.9525431311085,1008.7688558137356,9,67,2,0
1050.8667391632932,1092.1843690464862,3,18,2,0
1890.785540493362,1545.6170203536253,5,55,1,0
1040.145525754159,262.9517900281206,2,20,2,0
1289.8738903007543,672.8646039450825,5,54,1,0
1573.036332749236,0.0,8,61,1,0
632.6537068267874,765.9447469137627,2,48,5,0
495.6764752076897,435.5399105499682,8,60,2,0
589.737474171962,1177.033738447486,4,30,3,0
1705.0336413708728,367.61550899442545,1,65,0,0
979.2567416430213,93.2450886098215,5,35,2,0
2223.2797142673007,458.6208777892441,1,34,2,0
974.3009605370446,7.353668634858764,7,34,2,0
1273.8205212788148,825.3298363521931,8,28,3,0
1816.8439810271502,0.0,3,37,2,1
2002.4371552636492,608.5372743549476,3,27,0,0
2024.6014306545592,0.0,7,46,1,0
1683.3464922372568,503.9106586390074,4,65,2,0
1609.625010324585,1093.0134467413602,3,51,1,1
1437.0107796804732,708.1943674307385,8,34,2,0
1511.344430466655,340.9519185105198,3,69,2,1
979.5257134685867,590.6389533182748,7,59,3,0
872.7204466310772,605.4050616133339,2,30,4,0
1198.650217035619,741.7891037530217,1,61,1,1
1131.9261509900286,189.94249101575207,6,64,2,0
1018.70878026909,777.7701821541992,8,56,2,0
1478.5549789826862,0.0,1,44,2,0
1582.1220834282044,411.0346342908569,9,43,5,0
1235.362754516739,453.5178472645366,3,45,3,1
1791.0120324221048,789.9980478213715,3,30,4,0
743.324354346598,606.7892558030608,4,29,2,0
1122.5362162881127,178.33108384311402,1,61,1,0
913.271071758878,304.50206225489546,9,45,0,0
453.38535317077606,659.604002864222,3,19,2,0
1166.9277256629202,576.2797974406332,4,54,2,0
1151.3009966466866,426.26276710927607,1,51,2,0
1805.3798972968525,455.7498631464062,4,40,1,0
1452.324673821911,808.8503991477867,1,69,2,0
790.325270268318,444.69222813923557,5,62,6,0
1941.6370265336755,573.572626791278,5,46,2,0
1688.4134782101412,1250.9809764241627,7,52,2,0
1432.8390813874462,172.89520893482307,8,28,1,0
1109.4063604600672,44.44718052760243,4,65,2,0
816.2243053106081,835.076899439582,7,50,1,0
1051.1172895715788,396.40708161176906,4,68,3,0
1635.4994478816743,504.52874167721393,3,28,3,0
1953.8345223738436,365.65308656066577,6,26,5,0
1817.2974113088756,522.0599577697462,4,31,6,0
1004.4602312854904,1079.5614336289025,3,26,0,1
752.1530266843955,840.6385375854358,9,56,4,0
1256.3544987644816,858.667053566093,5,65,2,0
492.6242537748593,175.13188326220637,7,20,1,0
1329.2670856739126,254.6538790341392,6,46,1,0
1140.9589654805325,0.0,5,36,3,0
1013.5853992527032,357.1857536751738,7,53,1,0
562.1187730932818,887.0109559156975,6,49,2,0
1405.4400426278867,755.0839547245113,2,24,0,0
986.9196641352355,533.5460211143628,3,45,1,0
732.0332657158848,593.309914884584,2,61,2,1
400.0,393.33433722737834,3,35,0,1
1188.9940379797456,661.4276647205353,1,22,0,0
1908.9006386678975,829.7634838441844,8,40,3,0
1864.503685819148,115.23396377685816,6,39,2,0
1017.1614973654913,689.8943063512045,2,43,4,0
959.1151758552878,879.7304612864002,8,59,3,0
1387.5097024300094,475.4699133109891,6,29,3,0
800.6458243246834,810.2101836361751,7,57,4,0
1320.7167599277864,1444.396333341766,1,36,4,0
1506.432111353876,568.6971621039324,7,64,3,0
1690.773289553723,717.9921150015971,3,18,1,0
1159.9383694080188,378.5828749015825,8,20,0,0
1118.5304999292136,654.3753487806151,6,44,4,0
848.8069652973757,738.0814874946911,4,35,2,0
869.2478583840559,658.4527020810414,8,67,2,0
1109.4084432393893,294.091404087343,9,47,1,0
1346.9462027264713,661.9085313976352,2,19,1,0
1565.4338504932998,1038.658781615291,6,22,4,0
878.728419727862,734.5907293543582,5,46,1,0
1797.0754275838087,888.5961567215522,5,50,0,0
1091.5505595829725,528.8964089962117,3,59,3,0
1191.4530822606255,824.9700718271132,8,37,0,0
901.1153283408706,683.7803514649578,8,47,3,0
400.0,314.7267810938304,5,59,0,0
1553.6181585444199,695.5563014396623,8,22,2,0
1494.7375588369732,302.49100096790687,8,67,2,0
1087.4689771527146,410.1359175345624,3,38,2,0
1226.7962868899488,656.7984921877122,2,32,2,0
1406.3756870816399,689.1732820140372,9,37,1,0
574.981657245383,243.23026047686125,2,25,3,0
988.378929061482,916.1957313548628,9,66,1,0
1517.7058718487308,771.6018834901419,4,48,1,0
698.2842307323002,388.58146931673485,2,29,2,1
1317.4231728666516,138.72456106524737,1,38,1,0
657.367278150638,556.5286262755706,4,47,3,0
1386.5719929734105,466.21688584165196,9,44,2,0
1185.7434070810066,633.9421371159068,9,61,2,0
553.9472736377962,491.06500165333006,4,43,2,0
1665.8957417828685,0.0,9,50,2,0
906.1633692807803,483.4959185096525,6,43,1,0
875.8990251942475,508.3142666795061,1,43,1,0
1280.227678892377,790.0983074322176,6,53,4,0
1659.4549397714861,390.5400976166851,9,57,4,0
793.6712724086412,1103.6024020117698,2,18,4,0
1224.6719399391886,26.50783480447285,6,32,3,0
1371.5266001322293,993.3502493407873,2,67,1,1
1477.2422429052576,532.7043087365686,4,18,2,0
1270.5766221108902,857.8754617030668,8,28,2,0
1053.1888643666712,623.94044521762,7,19,2,0
868.9639117405121,941.8666608076408,9,18,3,0
1234.45755321855,483.7914106341566,7,48,1,0
771.1443952057573,270.41387244665634,1,61,3,0
400.0,1026.151286181319,2,33,5,1
1374.6239216630672,565.9558062353576,6,39,2,0
1561.5739364344781,666.4675420872632,7,59,2,0
400.0,970.4255742134385,3,35,3,0
796.107718116025,290.4134273716695,9,64,3,0
1447.661704402079,778.6472692917772,7,34,2,0
2022.9981878846795,423.0315730611327,6,47,3,0
1208.3174830701632,560.3491933066884,6,27,2,0
908.7988235083462,621.6836896152867,1,52,3,0
1126.841423558064,149.93344156591917,5,38,2,0
1749.950567659274,366.34888715386955,3,33,5,1
941.6143283501858,1005.3218677239418,7,23,0,0
880.3231973398986,865.8573565754386,3,20,0,0
1006.9025911271871,581.2081268018295,5,58,5,0
818.668556696515,672.9370375538679,7,60,2,0
1249.0681263979181,511.7272483090627,3,38,2,0
1849.8713833878242,1006.9750157483946,2,30,3,1
1329.2317092464116,539.8942266617508,6,35,4,0
1099.058599149485,669.5526276404544,8,41,0,0
1083.2754924337823,943.8090432426195,4,44,0,0
574.7236765213372,366.78855454622806,9,21,4,0
1553.2439108588637,1067.6367553490682,8,39,1,0
1168.8651211948793,140.86157707698692,7,41,0,0
1127.8080345637497,1088.8926393338397,7,57,3,0
2477.2430271379444,488.19732481440764,3,62,2,0
1319.5011633462746,527.1903756524155,6,27,1,0
899.2835799619263,32.996948645117186,5,19,0,0
1029.4569615177827,463.56158478669215,1,57,2,0
1659.3782836787018,288.0580406919347,3,23,0,0
1245.3081642151058,417.7060963879582,1,65,0,0
624.6888086730534,558.8067102633361,4,35,2,0
1567.6915738300813,887.3374843418717,3,34,4,0
932.7423657844024,662.2810054201877,4,55,2,0
1949.3191104870182,692.3029960203341,9,62,2,0
1632.0192262858595,271.3441833463313,3,40,1,0
1021.0712417364996,335.77377311918093,6,63,2,0
1712.4065446940451,1139.6175055053936,6,47,4,0
1227.1422042109614,379.439689571026,7,38,1,0
1541.1094700488877,1096.8624756171887,9,27,3,0
1393.89312691779,527.0816403357401,7,60,0,0
861.4573380036506,600.6863808430512,1,30,2,0
942.5800670730152,921.1095480689789,8,29,4,0
1611.9843270324645,981.567726581597,5,26,2,0
1066.0898671573837,566.7562319162738,9,21,2,0
1038.5406147032013,483.52708394353834,5,56,0,0
817.9509682602588,583.2238654433361,5,41,2,0
1369.4396262373843,701.3872584696355,2,51,0,0
2025.009967697258,867.3911060609266,3,56,2,0
772.9868342982909,601.2689576982455,9,58,3,0
1209.6877826691032,785.6658894069461,7,22,1,0
1764.8882221661715,1091.5079196812821,1,32,1,1
1168.143443501714,714.3928836794354,3,67,2,1
1380.9487184998936,693.4958568014335,2,21,2,0
775.0425887412481,144.32675247297965,1,68,5,1
1371.3228388830594,0.0,9,69,3,0
1125.1422939981805,716.5127187690505,8,56,2,0
1594.2919982719452,571.5527306157384,5,25,0,0
1674.9544206259004,445.56519752557745,2,66,1,1
2235.8254568074453,673.0590612559034,1,62,2,0
1431.8532692854303,581.8788812409275,7,41,0,0
1330.3185266328667,938.3340751901696,2,45,1,1
1277.7537206309344,625.8332604776933,1,60,3,0
1058.7334828757246,375.9230144789497,2,44,2,0
1335.3935373846764,897.0498716877867,7,18,3,0
1081.8394359443882,534.8606775161393,7,51,2,0
1267.3843905078456,757.9610051016921,6,34,2,0
1727.0390142431838,456.77678814215983,5,54,2,0
797.3829738881436,405.0519343507691,3,55,5,0
1655.951424451618,625.2504690557089,3,43,2,1
1726.8460269359462,603.8485930631056,9,41,1,0
1152.7725892035685,743.9481106100499,4,56,2,0
400.0,519.4062740070772,9,38,1,0
956.8712051622269,49.09206486888081,4,47,1,0
1718.7978186244436,470.1678349234834,2,64,1,0
1190.8527750804471,838.1455401431447,4,68,1,0
800.2791070820357,510.7871762270681,6,65,4,0
998.0900315087131,526.0849792456356,6,30,2,0
1536.248010601821,895.9129517717811,5,54,0,0
1418.6934272805518,386.4080318223232,1,20,0,0
1104.4271603321222,137.15903452713007,3,49,1,1
1053.270235274125,551.8106641423517,5,52,1,0
1043.2967403824712,454.74781462537885,6,36,2,0
831.035926200599,310.1261040740238,1,31,0,1
1846.1502757877768,547.3864632303928,9,65,3,0
1071.071812315464,747.4516941740351,3,39,2,0
1686.8634083301986,597.2134315296553,3,34,1,0
1808.5264207689806,692.0943218058713,2,21,4,0
1599.3243592591841,1144.0223095546269,8,62,3,0
1027.3518749127807,497.13634153273074,3,57,2,0
1361.4920361346437,683.5045903934009,6,36,9,0
1190.3217574436335,447.2359912202596,2,54,4,0
838.5192557079488,346.0920840339081,7,19,3,0
1329.7437126886412,424.52770397466907,4,32,2,0
728.3840835360791,456.37242854349347,9,19,4,0
1675.0717553846255,707.8427392641377,9,28,1,0
1014.1530810806428,1304.7227360102272,7,62,4,0
1280.4638623491358,385.18696911724794,8,40,1,0
1313.3151486184568,475.01240831536126,3,27,3,0
1096.438010518369,581.0630960666256,5,20,4,0
1434.67752059011,718.7396546129241,2,22,1,0
1010.0385373509903,679.0652435864355,7,20,1,0
1548.5189189828977,985.2287381844351,8,55,2,0
661.6081279013006,0.0,9,30,1,0
1250.5518318185648,0.0,7,59,4,0
1975.571599623314,451.2365483969552,8,36,4,0
799.8674701577702,929.1900562631126,9,57,1,0
928.9020117900594,130.30559051832114,6,67,3,0
1405.563139863566,0.0,2,52,3,0
1271.8327127758391,771.3538218657626,2,41,2,0
1340.2520397094236,673.0971671108143,4,41,1,0
1395.6748520590654,272.93747796017107,9,34,1,0
1453.888587424708,304.338119783721,7,57,2,0
1643.8799367824893,309.0768841095977,2,27,1,0
1363.927462771405,633.160595242182,8,19,2,0
1103.496938152583,412.10541714509793,7,61,2,0
1469.0294804810924,748.2191756926559,9,40,2,0
1959.9527739580863,0.0,8,23,2,0
1146.9465014469706,342.9444404616602,3,19,2,0
810.1882781317433,262.18381172668495,1,38,3,0
1642.8322677147892,523.0977964882524,2,52,0,1
1151.8475344185606,438.5856724529584,2,66,2,1
400.0,839.3531339687299,4,46,1,0
1538.9686708601687,42.19896850198279,6,24,1,0
985.868725618431,613.6474428992256,4,46,1,0
1163.7866870783357,767.5009269635117,9,54,2,0
1332.7921322276059,1156.9942309685864,4,40,1,0
1276.1998719116266,455.47020867195744,6,50,1,0
