transaction_id,customer_id,product_id,quantity,date
5349,1984,159,1,2021-05-30
5350,3603,45,5,2023-02-24
5351,1769,23,1,2021-05-25
5352,3485,118,1,2020-08-19
5353,2612,181,1,2023-05-03
5354,1139,173,1,2022-04-12
5355,2848,76,5,2023-06-01
5356,2979,186,1,2020-10-04
5357,3078,24,4,2023-05-23
5358,1682,67,4,2021-12-29
5359,2462,179,4,2023-05-17
5360,2799,160,5,2024-01-26
5361,3799,54,2,2023-06-04
5362,2823,163,4,2022-08-05
5363,1475,159,5,2024-01-23
5364,2620,110,1,2020-11-16
5365,1892,4,2,2022-07-02
5366,1239,22,2,2024-01-19
5367,1828,168,2,2023-11-17
5368,3920,143,5,2020-04-04
5369,3967,126,4,2022-08-16
5370,1662,97,3,2023-11-14
5371,2103,178,1,2020-03-11
5372,1804,29,1,2021-08-09
5373,2117,181,3,2023-03-12
5374,1611,49,3,2022-09-14
5375,3327,88,4,2020-09-16
5376,3505,102,2,2023-04-23
5377,1926,134,3,2020-08-28
5378,3334,20,3,2020-07-20
5379,3724,89,2,2023-01-24
5380,3948,37,2,2021-05-04
5381,1638,70,3,2023-05-26
5382,1876,37,1,2023-05-27
5383,1767,42,2,2023-09-17
5384,3039,66,5,2023-03-21
5385,1058,114,3,2022-03-26
5386,3338,193,3,2022-09-24
5387,1543,30,4,2023-01-12
5388,1066,107,1,2023-08-25
5389,3902,46,2,2020-05-15
5390,3845,14,2,2021-06-02
5391,1959,64,5,2021-02-03
5392,1776,170,5,2020-03-14
5393,2621,192,5,2024-01-26
5394,2873,75,2,2022-02-14
5395,1813,106,5,2020-10-04
5396,1225,37,4,2023-09-05
5397,2332,76,3,2021-10-01
5398,1162,143,2,2023-09-28
5399,1646,151,1,2022-12-11
5400,3589,61,2,2023-10-08
5401,3900,124,3,2020-12-13
5402,3190,145,1,2020-03-03
5403,2211,137,2,2021-02-26
5404,3550,63,3,2020-01-31
5405,2988,170,5,2021-09-24
5406,1961,126,5,2022-09-09
5407,2036,4,3,2020-06-09
5408,2685,192,3,2020-04-23
5409,3591,49,1,2022-08-12
5410,2861,24,4,2020-12-22
5411,3145,102,1,2022-08-26
5412,1440,92,2,2023-10-30
5413,1750,157,3,2020-04-06
5414,3300,111,3,2023-04-20
5415,3397,175,1,2022-12-01
5416,3196,33,2,2021-06-26
5417,3451,2,4,2022-10-22
5418,2059,164,3,2023-08-04
5419,1303,116,2,2022-06-22
5420,1463,78,2,2023-05-30
5421,1375,9,3,2021-09-08
5422,3665,166,4,2021-05-22
5423,3013,18,4,2023-02-24
5424,3420,63,1,2022-11-04
5425,2777,167,2,2022-09-10
5426,1271,188,1,2023-02-02
5427,1722,47,1,2021-05-07
5428,2928,6,3,2023-07-24
5429,1298,180,5,2023-09-26
5430,3343,88,4,2023-10-24
5431,2692,128,1,2024-02-06
5432,1545,69,4,2021-02-22
5433,3900,89,1,2022-02-27
5434,2208,179,2,2020-04-30
5435,1775,13,4,2021-02-02
5436,3468,7,2,2021-12-28
5437,2231,152,1,2021-08-26
5438,1185,5,1,2021-06-23
5439,1475,148,4,2021-10-21
5440,3811,107,1,2023-05-26
5441,2611,190,3,2023-12-21
5442,1228,132,1,2023-01-02
5443,2896,72,4,2023-12-19
5444,3757,38,5,2020-01-12
5445,3505,28,1,2021-03-28
5446,3885,85,2,2020-02-17
5447,3391,147,5,2020-07-27
5448,2466,136,3,2023-02-16
5449,2588,107,1,2020-11-10
5450,1432,151,2,2022-11-25
5451,2888,56,4,2022-07-03
5452,2074,23,3,2021-07-07
5453,2595,181,5,2021-02-06
5454,2046,122,3,2020-02-08
5455,2825,101,5,2020-06-28
5456,3261,78,4,2023-09-24
5457,2761,169,4,2021-07-01
5458,2621,25,4,2023-01-10
5459,1574,104,1,2023-08-15
5460,2240,48,2,2022-01-21
5461,3901,12,1,2020-02-18
5462,2069,67,2,2021-12-01
5463,2234,118,1,2020-04-18
5464,3846,112,5,2022-09-11
5465,2358,71,5,2020-11-10
5466,3912,175,1,2022-10-30
5467,2959,114,5,2022-10-16
5468,3478,48,1,2022-10-14
5469,1210,126,3,2020-03-28
5470,1861,8,2,2023-03-17
5471,2340,42,5,2021-03-06
5472,2220,69,4,2022-06-29
5473,2734,10,4,2020-08-29
5474,3152,7,5,2020-03-06
5475,1471,142,4,2021-01-12
5476,3553,182,4,2022-02-19
5477,1947,11,1,2023-12-09
5478,2295,39,1,2022-09-12
5479,2912,47,4,2021-01-01
5480,3327,84,4,2023-06-06
5481,2809,64,2,2024-01-13
5482,2998,159,4,2022-04-26
5483,3695,123,4,2023-04-27
5484,1170,36,2,2021-08-30
5485,2029,52,3,2020-01-20
5486,2785,188,4,2021-01-16
5487,1681,142,1,2020-05-22
5488,3852,108,2,2020-08-25
5489,3648,89,3,2023-02-20
5490,2131,2,3,2021-03-30
5491,2506,4,2,2022-06-04
5492,1902,150,1,2021-12-23
5493,1820,91,4,2023-09-17
5494,1430,164,4,2020-03-27
5495,3606,99,1,2022-05-11
5496,3180,44,3,2020-03-01
5497,3376,40,5,2020-04-04
5498,2224,76,2,2023-03-16
5499,2444,177,4,2022-08-18
5500,1372,149,1,2023-02-20
5501,3681,58,2,2023-06-08
5502,3739,11,2,2020-05-09
5503,1323,172,4,2020-10-02
5504,1060,73,3,2023-10-31
5505,2416,175,2,2022-01-08
5506,2635,4,2,2024-01-04
5507,3023,60,5,2023-05-05
5508,3494,97,2,2023-06-20
5509,1816,3,4,2023-04-28
5510,2843,165,2,2022-01-07
5511,2218,77,4,2023-12-03
5512,3979,181,4,2020-06-01
5513,1432,81,5,2023-11-22
5514,2246,33,4,2022-09-30
5515,1750,161,3,2022-09-29
5516,1982,63,4,2023-02-09
5517,1285,53,5,2023-07-05
5518,2971,130,3,2022-08-14
5519,3685,190,5,2022-06-12
5520,2352,26,3,2023-12-20
5521,1311,150,3,2022-07-21
5522,2945,87,1,2022-06-09
5523,1036,24,5,2021-12-03
5524,1077,119,3,2020-03-18
5525,2778,177,5,2020-12-01
5526,3336,178,2,2020-03-25
5527,3512,85,4,2022-09-19
5528,2054,168,5,2023-02-08
5529,2801,40,3,2022-02-01
5530,2870,178,5,2021-09-03
5531,1377,185,5,2022-07-02
5532,1424,11,4,2022-03-09
5533,2435,154,5,2021-11-17
5534,3968,55,1,2021-12-08
5535,1866,190,5,2021-11-15
5536,3117,105,2,2020-08-06
5537,3915,13,5,2020-03-25
5538,3516,132,5,2020-09-01
5539,3030,76,5,2023-09-20
5540,3462,23,4,2021-08-18
5541,1905,186,5,2023-04-21
5542,2785,130,3,2023-03-02
5543,3897,173,4,2020-12-15
5544,2232,166,2,2020-10-19
5545,3349,120,5,2023-05-05
5546,3765,185,1,2022-09-10
5547,3362,23,4,2022-01-28
5548,2720,176,4,2021-02-08
5549,2377,21,3,2021-12-01
5550,2187,70,4,2020-01-26
5551,1395,64,2,2021-01-29
5552,2575,17,5,2022-09-27
5553,3563,49,5,2021-06-06
5554,3714,46,3,2022-05-11
5555,3754,118,3,2022-03-12
5556,3568,186,5,2020-03-27
5557,2176,75,5,2022-04-12
5558,1043,108,3,2022-08-20
5559,2782,116,4,2023-11-22
5560,1628,111,4,2020-10-12
5561,1539,1,2,2022-08-22
5562,1267,98,1,2021-10-16
5563,1649,175,1,2024-01-06
5564,2511,84,1,2022-10-20
5565,1022,180,3,2020-10-14
5566,1177,52,5,2020-02-10
5567,2731,96,3,2023-03-24
5568,2924,63,3,2020-06-27
5569,2151,80,5,2020-05-16
5570,3345,155,4,2023-04-18
5571,1632,74,3,2020-08-30
5572,3785,36,5,2021-06-09
5573,3926,139,3,2021-02-11
5574,1047,178,5,2023-04-09
5575,2375,1,5,2021-11-21
5576,3995,154,2,2020-06-07
5577,2792,103,5,2021-03-22
5578,2867,50,2,2022-10-14
5579,1738,140,2,2022-12-16
5580,1728,45,4,2020-02-02
5581,2833,41,3,2022-10-23
5582,3289,183,4,2020-02-11
5583,1901,97,1,2022-09-26
5584,3196,24,3,2021-10-18
5585,1405,147,1,2023-03-11
5586,3406,110,4,2022-11-16
5587,2436,63,3,2023-02-28
5588,2427,73,1,2023-12-07
5589,3967,94,1,2022-10-08
5590,3472,127,5,2022-09-25
5591,1809,1,1,2024-01-07
5592,1219,145,4,2022-10-10
5593,2491,136,2,2020-09-21
5594,2640,115,4,2020-07-02
5595,3037,179,3,2023-06-23
5596,3710,48,1,2023-03-19
5597,3816,175,1,2022-12-28
5598,3143,42,1,2022-03-15
5599,3211,177,3,2022-12-31
5600,2286,66,2,2022-05-24
5601,2179,140,5,2020-03-24
5602,2538,75,4,2023-08-15
5603,3708,10,4,2023-08-09
5604,1168,108,2,2020-08-10
5605,2047,22,1,2022-01-02
5606,3343,52,5,2023-04-07
5607,3588,120,1,2021-03-01
5608,2482,100,2,2022-02-08
5609,1640,177,4,2021-08-30
5610,1254,104,5,2021-06-09
5611,2970,116,1,2020-03-17
5612,3468,186,5,2022-07-08
5613,2885,55,2,2021-04-10
5614,3915,146,5,2024-01-11
5615,3793,17,2,2023-03-29
5616,1591,70,4,2020-11-08
5617,3224,113,5,2023-03-30
5618,1407,77,4,2023-03-15
5619,2013,181,3,2023-11-20
5620,2787,120,3,2020-03-29
5621,2112,148,5,2022-01-04
5622,3916,135,2,2022-01-20
5623,2321,109,4,2021-01-05
5624,1579,168,3,2020-06-15
5625,1273,66,5,2022-01-05
5626,3891,101,3,2022-07-13
5627,3076,3,4,2022-12-02
5628,3501,24,1,2020-01-29
5629,1406,33,2,2022-11-20
5630,2151,148,5,2020-05-07
5631,1632,164,1,2022-05-18
5632,2042,31,4,2021-06-07
5633,2774,190,3,2022-01-29
5634,3052,42,5,2023-06-22
5635,3403,99,2,2020-06-11
5636,3941,11,5,2020-08-26
5637,1488,53,1,2022-11-21
5638,3991,196,3,2020-04-19
5639,1728,67,4,2020-10-26
5640,3512,109,3,2022-09-28
5641,2015,64,4,2020-09-05
5642,3771,91,1,2020-02-03
5643,1371,191,4,2021-08-07
5644,3905,5,5,2021-12-24
5645,1419,93,2,2020-08-07
5646,2022,1,3,2022-02-25
5647,1136,99,1,2021-06-11
5648,1090,147,3,2020-05-15
5649,1576,46,1,2020-03-14
5650,1872,165,2,2022-10-18
5651,1368,14,3,2020-02-19
5652,2807,3,3,2022-01-13
5653,3501,188,3,2021-07-24
5654,1703,122,4,2021-07-29
5655,3655,139,2,2020-07-25
5656,3922,25,5,2023-10-17
5657,1271,115,1,2022-02-01
5658,3128,131,3,2023-08-01
5659,2908,65,1,2022-06-14
5660,2925,170,2,2020-07-22
5661,1860,103,1,2022-08-14
5662,3361,195,1,2020-03-09
5663,3377,138,4,2020-08-27
5664,2884,68,1,2024-01-04
5665,1065,184,3,2021-12-07
5666,3668,119,2,2021-11-20
5667,2611,195,1,2023-09-07
5668,1956,150,3,2021-06-19
5669,3273,131,3,2024-02-03
5670,3908,36,2,2020-04-14
5671,3313,170,3,2023-09-07
5672,2720,197,4,2022-08-19
5673,3306,181,5,2022-07-19
5674,1923,65,5,2020-08-22
5675,1208,48,3,2023-07-10
5676,2849,140,5,2023-08-05
5677,3535,97,2,2022-05-27
5678,2063,146,2,2023-10-05
5679,3960,41,4,2022-06-15
5680,3836,180,1,2021-09-14
5681,2752,43,1,2021-11-22
5682,1509,20,3,2021-09-22
5683,3708,39,5,2022-06-19
5684,3990,4,4,2023-03-14
5685,1194,16,5,2020-11-03
5686,1821,13,2,2020-10-11
5687,1423,178,2,2020-12-25
5688,3024,200,1,2022-03-07
5689,1504,31,4,2020-06-13
5690,1532,17,5,2021-08-03
5691,3200,179,5,2023-06-01
5692,2795,171,4,2020-12-09
5693,2222,58,3,2021-06-07
5694,1306,79,4,2020-05-08
5695,3514,150,1,2023-02-24
5696,3485,142,2,2022-07-27
5697,1691,9,1,2023-04-25
5698,3714,138,3,2023-08-01
5699,2523,166,3,2021-05-12
5700,3237,102,2,2022-01-27
5701,1112,192,2,2022-04-16
5702,1779,167,5,2021-01-10
5703,3773,151,2,2023-06-23
5704,2368,22,5,2021-12-08
5705,2722,169,5,2020-01-21
5706,1187,68,1,2021-02-02
5707,3513,188,1,2020-02-20
5708,1201,105,3,2021-08-17
5709,3654,98,2,2021-09-27
5710,3263,109,2,2023-07-09
5711,1162,180,5,2022-12-08
5712,1601,132,5,2023-02-15
5713,2247,197,5,2022-02-13
5714,2327,182,1,2022-08-30
5715,3532,34,3,2021-01-31
5716,3305,20,3,2022-11-16
5717,3957,66,4,2023-01-25
5718,2182,183,1,2021-11-15
5719,2371,148,5,2020-07-04
5720,2075,26,3,2020-08-03
5721,1089,25,5,2020-04-11
5722,1962,56,3,2020-02-23
5723,2191,106,3,2023-02-14
5724,2836,3,5,2020-04-23
5725,3367,129,4,2022-09-03
5726,2820,186,5,2023-08-09
5727,2672,3,3,2020-10-18
5728,1687,177,5,2023-05-15
5729,1664,39,4,2020-02-18
5730,2881,163,3,2023-11-18
5731,3141,174,1,2020-04-19
5732,1954,167,4,2021-07-06
5733,3944,166,4,2022-10-02
5734,3315,160,2,2021-12-26
5735,1937,24,2,2022-08-16
5736,2293,164,2,2023-03-20
5737,1866,183,4,2021-09-12
5738,2406,52,3,2021-09-21
5739,2765,70,5,2021-07-09
5740,1583,15,4,2020-03-07
5741,3661,135,4,2022-04-14
5742,2389,33,2,2020-06-03
5743,1843,121,3,2023-01-02
5744,3161,169,1,2022-02-21
5745,3727,25,3,2021-08-07
5746,2808,82,4,2020-06-27
5747,1633,53,1,2022-01-26
5748,2925,23,1,2022-03-31
5749,2047,83,2,2022-11-19
5750,3761,85,1,2020-09-07
5751,2291,51,4,2020-04-22
5752,3475,170,3,2020-04-16
5753,2166,80,3,2022-05-08
5754,1835,59,1,2022-07-06
5755,1339,185,5,2023-02-17
5756,1308,122,5,2023-08-25
5757,3010,191,2,2021-09-18
5758,3086,153,3,2021-07-05
5759,3596,183,4,2020-05-15
5760,2715,59,5,2020-01-31
5761,2265,194,3,2020-01-27
5762,1533,5,1,2023-01-25
5763,1190,178,1,2023-10-01
5764,1936,114,4,2023-08-16
5765,3680,128,3,2020-10-13
5766,1554,146,5,2024-01-12
5767,3610,186,4,2023-01-04
5768,3159,50,1,2021-10-16
5769,2367,4,2,2021-05-12
5770,1478,83,4,2023-09-13
5771,1999,75,2,2020-12-31
5772,2356,32,1,2021-04-07
5773,3341,23,4,2021-12-13
5774,1085,68,2,2020-09-29
5775,3055,49,2,2023-02-24
5776,2410,98,2,2023-08-03
5777,1199,143,2,2023-01-16
5778,3341,129,3,2023-02-04
5779,1493,44,1,2024-01-21
5780,2777,67,2,2020-11-06
5781,2504,183,4,2022-01-11
5782,1276,158,4,2021-09-26
5783,1442,145,2,2020-08-31
5784,2475,169,2,2021-07-30
5785,2415,119,4,2021-05-29
5786,1015,5,4,2021-01-28
5787,2739,21,5,2023-09-28
5788,3928,72,2,2020-04-29
5789,2104,147,1,2021-01-23
5790,3036,144,1,2020-08-21
5791,2650,85,1,2021-08-24
5792,3436,25,4,2022-05-06
5793,2489,34,4,2021-10-10
5794,3790,97,2,2021-05-10
5795,3922,5,2,2023-05-09
5796,1734,52,2,2021-04-27
5797,1080,182,3,2022-12-19
5798,1701,103,3,2021-09-10
5799,1340,92,5,2021-05-16
5800,1742,106,5,2022-04-25
5801,3026,61,5,2021-03-25
5802,1897,95,4,2022-03-30
5803,1278,182,3,2021-12-28
5804,2425,145,4,2020-02-16
5805,3152,27,3,2022-03-30
5806,1995,122,1,2020-03-29
5807,3805,32,4,2020-06-26
5808,2311,31,3,2023-09-27
5809,2072,135,3,2022-06-19
5810,1757,102,4,2021-03-01
5811,3067,144,5,2021-04-30
5812,3531,162,4,2023-04-23
5813,1940,166,4,2022-07-09
5814,2645,117,4,2022-11-04
5815,3970,127,4,2020-02-20
5816,3535,144,5,2022-11-23
5817,2377,14,4,2022-10-01
5818,2567,92,5,2021-09-26
5819,3473,172,5,2022-01-09
5820,1115,77,5,2020-04-17
5821,2769,71,4,2023-06-18
5822,1126,91,3,2020-05-14
5823,2958,153,2,2024-01-03
5824,1192,30,1,2023-08-14
5825,3516,13,4,2020-04-11
5826,2520,73,1,2021-11-23
5827,3872,151,5,2023-03-15
5828,1375,178,4,2022-03-24
5829,2705,150,2,2023-02-16
5830,2942,135,3,2022-07-30
5831,1799,60,5,2020-06-25
5832,2141,142,1,2022-05-22
5833,1345,29,5,2021-02-01
5834,2706,136,4,2020-06-21
5835,3437,159,1,2022-01-30
5836,1665,41,4,2020-05-10
5837,2869,139,1,2022-03-08
5838,2713,77,2,2021-12-23
5839,3129,19,4,2020-08-02
5840,1681,172,3,2021-05-02
5841,3084,179,1,2023-07-18
5842,1754,164,4,2023-05-02
5843,2099,103,1,2020-11-08
5844,3293,12,4,2022-09-30
5845,3771,74,3,2020-01-14
5846,2293,21,3,2020-09-02
5847,3118,129,3,2020-02-02
5848,1565,153,4,2020-09-13
5849,1181,137,2,2020-01-19
5850,3167,185,2,2023-07-07
5851,3182,23,4,2021-08-11
5852,2191,54,2,2023-12-10
5853,1586,144,1,2020-12-24
5854,1762,116,2,2023-02-13
5855,2947,198,4,2023-05-10
5856,2648,32,2,2021-03-21
5857,1885,156,2,2020-10-04
5858,3861,79,3,2024-02-05
5859,3500,173,2,2021-11-18
5860,1894,123,1,2020-05-22
5861,1497,61,5,2021-08-01
5862,1467,65,4,2022-03-08
5863,2855,166,5,2023-06-13
5864,1074,37,5,2021-07-06
5865,2668,109,1,2020-10-01
5866,3781,83,4,2020-07-10
5867,1494,90,5,2022-11-20
5868,1256,25,2,2020-04-16
5869,1341,124,4,2021-10-12
5870,2583,105,3,2021-07-09
5871,3370,132,2,2022-12-23
5872,3106,43,2,2021-07-20
5873,1501,195,2,2022-06-03
5874,1592,130,1,2020-09-12
5875,2616,44,1,2023-03-06
5876,1227,112,1,2020-12-20
5877,2051,130,5,2020-05-25
5878,2268,57,1,2020-09-16
5879,3282,173,3,2020-09-21
5880,2217,71,5,2021-08-10
5881,2064,14,1,2023-07-18
5882,1979,137,1,2021-04-10
5883,2036,69,2,2020-05-07
5884,1659,72,5,2022-11-15
5885,1244,41,5,2021-05-25
5886,1390,116,3,2021-08-01
5887,2298,143,2,2023-01-11
5888,3090,37,4,2020-12-29
5889,3981,70,4,2021-07-04
5890,3427,149,3,2020-10-18
5891,3457,5,5,2022-03-26
5892,2914,44,2,2020-07-09
5893,2057,159,5,2021-10-25
5894,3745,23,1,2021-04-18
5895,1935,75,5,2021-10-19
5896,3416,91,3,2023-12-09
5897,2371,160,4,2020-05-15
5898,3033,56,5,2021-02-08
5899,1501,151,1,2022-06-06
5900,3060,5,1,2023-06-18
5901,2541,38,2,2021-03-19
5902,3453,93,2,2023-06-05
5903,3765,44,5,2023-08-19
5904,2010,44,2,2022-10-22
5905,1593,191,2,2023-05-03
5906,3269,190,4,2021-12-16
5907,3765,60,2,2020-05-26
5908,3051,110,2,2020-12-13
5909,1121,127,5,2022-02-01
5910,3856,97,3,2021-08-27
5911,1701,137,4,2022-04-01
5912,2036,151,1,2023-12-01
5913,2928,108,4,2020-11-29
5914,2255,114,4,2020-07-23
5915,1070,28,3,2022-08-13
5916,1555,49,3,2023-04-11
5917,3784,6,5,2022-04-03
5918,3516,173,2,2022-07-29
5919,3259,160,5,2022-08-20
5920,1541,140,5,2021-08-02
5921,2236,48,2,2022-08-07
5922,2534,193,5,2020-07-25
5923,1156,67,1,2021-06-27
5924,1933,164,5,2020-05-08
5925,3868,56,3,2022-03-29
5926,1635,132,5,2020-03-17
5927,1358,149,1,2022-04-12
5928,2229,98,5,2021-05-20
5929,3698,194,3,2020-08-25
5930,1789,198,1,2023-12-26
5931,2075,91,2,2023-07-16
5932,1127,137,4,2023-05-09
5933,3273,142,4,2021-11-10
5934,3414,36,3,2022-04-18
5935,1738,170,2,2020-12-20
5936,1122,163,2,2022-04-26
5937,1172,65,1,2021-07-12
5938,1017,171,1,2023-06-08
5939,1785,105,4,2023-03-15
5940,1413,135,4,2021-10-24
5941,2273,133,5,2023-07-01
5942,1068,31,2,2022-12-31
5943,2529,132,2,2020-05-09
5944,1002,40,5,2020-08-12
5945,1874,121,4,2024-01-17
5946,1477,24,5,2023-11-08
5947,3847,75,3,2021-09-12
5948,3685,14,5,2021-07-30
5949,2242,62,3,2020-03-19
5950,3800,144,4,2022-06-12
5951,3965,10,2,2021-05-26
5952,2003,1,2,2022-06-07
5953,3596,76,1,2021-08-22
5954,1621,68,3,2022-04-15
5955,3148,24,4,2022-05-18
5956,3812,154,1,2023-08-10
5957,3079,138,2,2023-05-27
5958,3633,9,2,2023-11-14
5959,3413,171,4,2020-01-15
5960,3311,167,4,2021-03-16
5961,1556,166,3,2022-04-05
5962,3399,100,1,2023-06-22
5963,1966,100,5,2023-10-22
5964,3361,111,2,2023-08-03
5965,3913,13,2,2023-02-03
5966,1287,128,5,2023-03-15
5967,2360,167,3,2020-04-24
5968,3413,77,5,2023-03-21
5969,1916,34,1,2021-01-16
5970,1555,33,5,2022-08-09
5971,2884,8,5,2023-04-01
5972,2732,147,3,2023-01-05
5973,1022,107,5,2020-02-13
5974,1494,170,1,2023-03-23
5975,3332,139,5,2022-06-11
5976,1605,69,5,2023-05-29
5977,1854,20,1,2023-05-28
5978,2037,165,3,2023-05-11
5979,2371,56,1,2021-03-23
5980,2023,46,4,2020-05-04
5981,3749,158,1,2022-03-03
5982,1041,99,4,2020-08-13
5983,3259,12,1,2021-10-04
5984,3820,5,3,2020-10-19
5985,1882,69,1,2023-11-05
5986,2229,164,1,2022-01-25
5987,1343,102,1,2023-05-26
5988,1627,191,3,2022-12-11
5989,3729,157,3,2021-07-20
5990,3227,1,5,2023-09-25
5991,2651,12,2,2023-01-17
5992,1266,27,1,2020-02-10
5993,1765,4,4,2023-03-07
5994,3096,9,2,2020-06-10
5995,2123,119,3,2021-11-22
5996,2960,168,1,2022-09-05
5997,2805,130,2,2022-02-21
5998,1689,197,1,2022-02-22
5999,1518,66,4,2020-03-25
6000,1014,185,2,2020-05-17
6001,2525,106,2,2022-06-24
6002,2455,43,1,2020-06-04
6003,3419,36,3,2023-06-02
6004,3584,70,4,2023-04-22
6005,3363,60,3,2021-07-07
6006,2497,181,4,2023-03-03
6007,2454,135,5,2022-03-20
6008,2450,126,2,2021-06-25
6009,1596,72,1,2022-09-13
6010,3317,160,2,2020-10-16
6011,2722,141,1,2023-03-14
6012,2621,82,5,2022-01-09
6013,2764,72,2,2021-08-10
6014,2371,136,1,2021-04-01
6015,2919,117,5,2022-09-05
6016,3751,8,1,2023-10-15
6017,1267,196,5,2023-02-20
6018,3468,106,5,2020-04-21
6019,3972,141,1,2023-06-23
6020,2964,40,3,2021-01-25
6021,3855,11,4,2021-01-26
6022,3436,154,3,2021-01-01
6023,3777,144,2,2022-03-16
6024,2630,78,4,2022-08-09
6025,2964,113,4,2023-07-12
6026,1542,41,3,2020-11-02
6027,2457,29,2,2020-07-03
6028,2856,180,4,2020-01-31
6029,1262,106,3,2020-04-08
6030,1007,192,3,2022-03-21
6031,2551,97,5,2023-07-13
6032,3005,90,4,2022-03-24
6033,1088,66,4,2022-09-04
6034,2045,51,1,2020-03-28
6035,3554,198,2,2023-11-11
6036,1547,66,3,2021-08-08
6037,1674,177,2,2022-07-20
6038,1492,127,4,2023-07-16
6039,1340,86,5,2022-10-15
6040,2025,46,5,2022-08-30
6041,2473,179,1,2020-12-11
6042,1249,192,4,2022-06-19
6043,1799,181,4,2023-01-06
6044,1327,121,5,2022-11-03
6045,3605,43,5,2022-03-02
6046,3941,177,3,2021-12-05
6047,2177,180,2,2023-06-19
6048,2877,113,3,2022-01-13
6049,3866,171,3,2021-01-18
6050,1011,194,2,2020-07-24
6051,3739,32,2,2021-05-03
6052,3518,192,5,2022-05-30
6053,1276,93,2,2021-06-16
6054,3341,83,2,2022-04-04
6055,3390,54,1,2023-08-28
6056,3285,172,1,2023-02-09
6057,2592,29,4,2022-01-03
6058,3913,85,2,2023-05-29
6059,2076,21,3,2020-11-13
6060,3513,41,4,2020-07-31
6061,3757,6,5,2020-05-03
6062,3810,21,5,2021-09-15
6063,3520,49,5,2022-12-24
6064,1076,85,2,2023-06-20
6065,2722,194,2,2023-03-06
6066,3059,151,1,2020-02-14
6067,3397,154,2,2022-05-29
6068,3071,105,1,2021-07-07
6069,3814,141,1,2022-08-28
6070,1427,136,1,2021-12-30
6071,3569,90,5,2022-08-11
6072,2210,197,4,2023-08-07
6073,2032,174,3,2023-06-28
6074,3010,118,1,2020-04-08
6075,3264,78,2,2022-05-21
6076,3828,158,5,2023-05-07
6077,3098,5,3,2021-05-02
6078,2845,110,2,2023-11-25
6079,2446,139,1,2022-10-01
6080,1362,71,5,2023-02-19
6081,1799,171,5,2023-08-28
6082,3801,196,5,2022-03-19
6083,3048,189,2,2021-06-01
6084,1515,54,5,2023-01-26
6085,2946,149,3,2020-08-17
6086,1567,58,1,2020-01-08
6087,2588,188,4,2023-10-15
6088,2636,126,3,2023-07-16
6089,3984,108,3,2020-12-19
6090,1928,63,1,2021-04-08
6091,3735,51,4,2022-04-29
6092,3760,131,2,2022-05-08
6093,1058,187,3,2020-11-03
6094,3034,81,1,2022-02-21
6095,1228,180,1,2022-02-04
6096,1742,17,4,2022-02-11
6097,1698,114,2,2020-04-05
6098,1401,109,2,2022-09-13
6099,3904,46,2,2023-12-23
6100,2063,12,4,2020-01-02
6101,2372,161,4,2021-08-02
6102,1861,97,5,2022-11-13
6103,1425,40,5,2023-10-23
6104,3401,1,2,2022-09-26
6105,1423,162,5,2022-01-02
6106,2131,200,2,2021-05-28
6107,3770,198,1,2020-09-30
6108,1636,17,1,2023-07-11
6109,1121,87,2,2021-06-10
6110,1373,143,1,2022-07-01
6111,1787,75,2,2023-05-06
6112,2708,71,5,2023-12-15
6113,3397,179,1,2020-03-04
6114,3987,2,2,2020-01-18
6115,1209,92,2,2020-11-25
6116,1534,68,3,2022-11-06
6117,2429,134,3,2020-05-20
6118,1744,105,4,2021-03-19
6119,2910,81,2,2024-02-07
6120,1552,187,5,2021-03-25
6121,2304,144,2,2020-12-16
6122,2779,31,1,2023-03-09
6123,3893,193,5,2021-01-27
6124,3192,37,2,2021-02-04
6125,3146,17,2,2022-01-13
6126,1956,175,1,2022-06-24
6127,3867,45,4,2023-09-20
6128,3858,148,4,2021-01-22
6129,1518,122,4,2022-04-12
6130,1163,188,2,2020-04-07
6131,2137,166,1,2022-11-28
6132,1946,177,4,2020-06-27
6133,3883,129,1,2022-06-10
6134,1667,110,5,2023-07-29
6135,3939,194,4,2021-03-28
6136,2645,52,1,2020-11-04
6137,1894,97,5,2020-09-05
6138,1451,79,5,2020-09-07
6139,3344,75,3,2020-11-20
6140,2623,37,2,2021-05-15
6141,1033,185,5,2022-12-25
6142,1543,8,3,2022-04-15
6143,3404,139,3,2021-12-31
6144,3247,50,2,2023-10-28
6145,2592,18,2,2020-08-23
6146,3642,119,2,2020-08-05
6147,2195,183,1,2023-11-30
6148,3255,111,1,2022-09-01
6149,2996,149,5,2022-07-05
6150,3150,125,5,2022-07-06
6151,3110,119,1,2020-03-31
6152,2876,168,2,2023-12-08
6153,3726,135,1,2021-11-15
6154,2756,133,3,2021-12-22
6155,3503,42,2,2023-07-30
6156,3189,188,1,2023-05-06
6157,3690,164,5,2023-09-19
6158,1731,20,2,2023-12-04
6159,2222,35,5,2020-02-13
6160,1022,184,4,2022-10-16
6161,3342,14,3,2020-06-08
6162,1425,11,5,2023-05-15
6163,3343,167,2,2023-01-31
6164,2547,22,3,2021-11-02
6165,2443,81,4,2021-02-27
6166,1509,30,3,2022-04-16
6167,1562,145,3,2020-08-26
6168,2292,185,5,2021-09-14
6169,1868,192,1,2022-07-02
6170,1208,37,2,2021-10-13
